day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2019-01-03,601860.XSHG,0.6641,165.4722,16.5472,14.5449,1.5402,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-04,601860.XSHG,0.9146,181.9462,18.1946,15.9929,1.6935,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-07,601860.XSHG,0.6522,200.2506,20.0251,17.6019,1.8639,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-08,601860.XSHG,4.3244,220.3855,22.0386,19.3717,2.0513,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-09,601860.XSHG,16.0146,242.3508,24.2351,21.3024,2.2557,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-10,601860.XSHG,75.2857,266.5127,26.6513,23.4262,2.4806,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-11,601860.XSHG,61.1553,267.9771,26.7977,23.5549,2.4942,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-14,601860.XSHG,52.383,241.2526,24.1253,21.2059,2.2455,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-15,601860.XSHG,38.047,232.4664,23.2466,20.4336,2.1637,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-16,601860.XSHG,30.7712,237.5917,23.7592,20.8841,2.2114,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-17,601860.XSHG,26.8738,228.4395,22.8439,20.0796,2.1262,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-18,601860.XSHG,33.5843,232.4664,23.2466,20.4336,2.1637,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-21,601860.XSHG,27.8843,222.216,22.2216,19.5326,2.0683,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-22,601860.XSHG,19.9296,217.8229,21.7823,19.1464,2.0274,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-23,601860.XSHG,21.1871,209.7689,20.9769,18.4385,1.9525,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-24,601860.XSHG,23.9501,210.8672,21.0867,18.535,1.9627,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-25,601860.XSHG,21.5855,207.9385,20.7938,18.2776,1.9354,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-28,601860.XSHG,18.9244,195.4915,19.5491,17.1835,1.8196,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-29,601860.XSHG,15.8532,193.661,19.3661,15.4066,1.5749,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-30,601860.XSHG,12.0527,186.7053,18.6705,14.8532,1.5183,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-01-31,601860.XSHG,14.1941,179.7496,17.975,14.2999,1.4617,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-02-01,601860.XSHG,9.9674,181.5801,18.158,14.4455,1.4766,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
