id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
143911,601860.XSHG,2019-03-31,2019-04-22,2019-03-31,1209224000.0,1209224000.0,1113974000.0,,77636000.0,835730000.0,,,,,0.0,0.0,,0.0,14216000.0,,316929000.0,,,11319000.0,-4197000.0,,2139000.0,373494000.0,2203000.0,155000.0,,375542000.0,83993000.0,291549000.0,291549000.0,,0.08,0.08,-53741000.0,237808000.0,237808000.0,,,4947000.0,291549000.0,,504585000.0,,,,,,2019q1
152061,601860.XSHG,2019-06-30,2019-08-29,2019-06-30,1195654000.0,1195654000.0,949712000.0,,30003000.0,720347000.0,,,,,0.0,0.0,,0.0,13703000.0,,301190000.0,,,15888000.0,179527000.0,,926000.0,475307000.0,436000.0,396000.0,,475347000.0,51879000.0,423468000.0,423468000.0,,0.1184,0.12,99725000.0,523193000.0,523193000.0,,,19068000.0,,,910039000.0,,,,,,2019q2
153909,601860.XSHG,2019-09-30,2019-10-23,2019-09-30,1178286000.0,1178286000.0,1047666000.0,,12380000.0,675023000.0,,,,,0.0,0.0,,0.0,13716000.0,,368258000.0,,,28185000.0,78444000.0,35923000.0,2182000.0,503263000.0,1507000.0,6449000.0,,498321000.0,75534000.0,422787000.0,422787000.0,,0.1152,0.11,7092000.0,429879000.0,429879000.0,,,8693000.0,,,1203088000.0,,,,,,2019q3
162714,601860.XSHG,2019-12-31,2020-03-25,2019-12-31,1092063000.0,1092063000.0,881998000.0,,143860000.0,803972000.0,,,,,0.0,0.0,,0.0,13411000.0,,401724000.0,,,-83061000.0,135713000.0,30231000.0,2026000.0,288091000.0,16366000.0,1760000.0,,302697000.0,23409000.0,279288000.0,279288000.0,,0.0769,0.08,88907000.0,368195000.0,368195000.0,,,4659000.0,,,1591925000.0,,,,,,2019q4
170377,601860.XSHG,2020-03-31,2020-04-30,2020-03-31,1334042000.0,1334042000.0,989459000.0,,41446000.0,931502000.0,,,,,0.0,0.0,,0.0,15608000.0,,283071000.0,,,-12255000.0,311449000.0,,1592000.0,402540000.0,868000.0,838000.0,,402570000.0,79796000.0,322774000.0,322774000.0,,0.09,0.09,133379000.0,456153000.0,456153000.0,,,,322774000.0,,632823000.0,,,,,,2020q1
189110,601860.XSHG,2020-06-30,2020-08-27,2020-06-30,1131706000.0,1131706000.0,978221000.0,,49931000.0,619725000.0,,,,,0.0,0.0,,0.0,14247000.0,,321746000.0,,,-40953000.0,120490000.0,,646000.0,511981000.0,19772000.0,5541000.0,,526212000.0,120025000.0,406187000.0,406187000.0,,0.1114,0.11,-442319000.0,-36132000.0,-36132000.0,,,,406187000.0,,916555000.0,,,,,,2020q2
194534,601860.XSHG,2020-09-30,2020-10-31,2020-09-30,1037510000.0,1037510000.0,936727000.0,,55082000.0,624366000.0,,,,,0.0,0.0,,0.0,14235000.0,,290651000.0,,,-12896000.0,52673000.0,32721000.0,1332000.0,413144000.0,15056000.0,206000.0,,427994000.0,-1692000.0,429686000.0,429686000.0,,0.1187,0.11,-77605000.0,352081000.0,352081000.0,,,48000.0,429686000.0,,1236035000.0,,,,0.0,,2020q3
203247,601860.XSHG,2020-12-31,2021-04-28,2020-12-31,973492000.0,973492000.0,935989000.0,,-20826000.0,739122000.0,,,,,0.0,0.0,,0.0,13182000.0,,463678000.0,,1832000.0,-6925000.0,53870000.0,20345000.0,2037000.0,234370000.0,9408000.0,262000.0,,243516000.0,-39333000.0,282849000.0,282849000.0,,0.0765,0.06,-62495000.0,,,,,-48000.0,282849000.0,,1496465000.0,,,,10000000.0,,2020q4
203574,601860.XSHG,2021-03-31,2021-04-28,2021-03-31,1038684000.0,1038684000.0,1011448000.0,,22496000.0,662994000.0,,,,,0.0,0.0,,0.0,16463000.0,,327340000.0,,319191000.0,-49748000.0,43287000.0,18958000.0,403000.0,375690000.0,492000.0,2150000.0,,374032000.0,44229000.0,329803000.0,329803000.0,,0.09,0.08,49491000.0,329803000.0,329803000.0,,,4624000.0,,,,,,,5847000.0,,2021q1
210051,601860.XSHG,2021-06-30,2021-08-28,2021-06-30,1071889000.0,1071889000.0,976363000.0,,16202000.0,602938000.0,,,,,0.0,0.0,,0.0,14695000.0,,372165000.0,,,5108000.0,72777000.0,4474000.0,679000.0,468951000.0,9324000.0,371000.0,,477904000.0,58890000.0,419014000.0,419014000.0,,0.1119,0.12,60659000.0,529164000.0,529164000.0,,,6066000.0,,,535269000.0,,,,,,2021q2
215419,601860.XSHG,2021-09-30,2021-10-30,2021-09-30,1197648000.0,1197648000.0,957553000.0,,33653000.0,685794000.0,,,,,0.0,0.0,,0.0,15087000.0,,365008000.0,,,122505000.0,78699000.0,31368000.0,257000.0,511854000.0,10549000.0,7174000.0,,515229000.0,74993000.0,440236000.0,440236000.0,,0.1185,0.12,57002000.0,497238000.0,497238000.0,,,2263000.0,440236000.0,,840968000.0,,,,,,2021q3
225039,601860.XSHG,2021-12-31,2022-04-30,2021-12-31,1193880000.0,1193880000.0,1013523000.0,,50979000.0,772927000.0,,,,,0.0,0.0,,0.0,18284000.0,,549678000.0,,,-41982000.0,133972000.0,24120000.0,-73000.0,420953000.0,-8760000.0,407000.0,,411786000.0,85635000.0,326151000.0,326151000.0,,0.0883,0.06,-132590000.0,193561000.0,193561000.0,,,5212000.0,326151000.0,,1045933000.0,,,,29437000.0,,2021q4
225374,601860.XSHG,2022-03-31,2022-04-30,2022-03-31,1074414000.0,1074414000.0,991600000.0,,27471000.0,635520000.0,,,,,0.0,0.0,,0.0,15422000.0,,349971000.0,,,10042000.0,44575000.0,20190000.0,296000.0,438894000.0,14431000.0,539000.0,,452786000.0,88245000.0,364541000.0,364541000.0,,0.1,0.09,-107818000.0,256723000.0,256723000.0,,,0.0,364541000.0,,270127000.0,,,,0.0,,2022q1
234829,601860.XSHG,2022-06-30,2022-08-31,2022-06-30,1093404000.0,1093404000.0,958806000.0,,23451000.0,547687000.0,,,,,0.0,0.0,,0.0,15245000.0,,425664000.0,,,-13640000.0,104829000.0,8935000.0,521000.0,545717000.0,-9832000.0,9513000.0,,526372000.0,66705000.0,459667000.0,459667000.0,,0.1283,0.12,93906000.0,553573000.0,553573000.0,,,19361000.0,459667000.0,,376905000.0,,,,,,2022q2
238579,601860.XSHG,2022-09-30,2022-10-28,2022-09-30,1207872000.0,1207872000.0,1089658000.0,,-7395000.0,624590000.0,,,,,0.0,0.0,,0.0,15464000.0,,415208000.0,,,30561000.0,81527000.0,42806000.0,140000.0,583282000.0,1735000.0,94000.0,,584923000.0,134100000.0,450823000.0,450823000.0,,0.1238,0.11,49035000.0,499858000.0,499858000.0,,,10382000.0,450823000.0,,570823000.0,,,,,,2022q3
256051,601860.XSHG,2022-12-31,2023-04-29,2022-12-31,1131067000.0,1131067000.0,995188000.0,,22356000.0,756266000.0,,,,,0.0,0.0,,0.0,14087000.0,,547612000.0,,,-796000.0,64559000.0,19514000.0,2910000.0,374801000.0,3151000.0,243000.0,,377709000.0,52563000.0,325146000.0,325146000.0,,0.0894,0.08,-61428000.0,263718000.0,263718000.0,,,219000.0,325146000.0,,765390000.0,,,,46108000.0,,2022q4
256344,601860.XSHG,2023-03-31,2023-04-29,2023-03-31,1091012000.0,1091012000.0,993082000.0,,43519000.0,666720000.0,,,,,0.0,0.0,,0.0,16666000.0,,349774000.0,,,5730000.0,36718000.0,30200000.0,190000.0,424292000.0,1694000.0,3469000.0,,422517000.0,37912000.0,384605000.0,384605000.0,,0.11,0.1,9577000.0,394182000.0,394182000.0,,,8109000.0,384605000.0,,300280000.0,,,,1205000.0,,2023q1
