id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
1225,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2017-04-28,2016-01-01,2016-12-31,2016-12-31,0,321003,定期报告,,,8696894000.0,143274000.0,,,2871955000.0,,,202042000.0,,,,,12991055000.0,5010592000.0,,2900980000.0,,,,,1038763000.0,,,,,,,461256000.0,215935000.0,10449756000.0,2541299000.0,,7906323000.0,418781000.0,,8325619000.0,9933408000.0,,207424000.0,10140832000.0,-1815213000.0,,716472000.0,1495940000.0,,2212412000.0,2000000000.0,101899000.0,2101899000.0,110513000.0,5680000.0,,842279000.0,6241390000.0,7083669000.0,,659045000.0,688884000.0,88295000.0,15415000.0,6566000.0,2503000.0,,,,-79977000.0,-30304000.0,,,-7470557000.0,9164467000.0,-503038000.0,2541299000.0,,,,,,7083669000.0,6241390000.0,,,,842279000.0,,,,,,,
1226,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2017-04-28,2017-01-01,2017-03-31,2017-03-31,0,321003,定期报告,,,-136162000.0,209756000.0,,34497000.0,765788000.0,,,368476000.0,,,,,1625416000.0,1500890000.0,,-1074535000.0,,,,,348693000.0,,,,,,,184966000.0,80152000.0,1398654000.0,226762000.0,,3472462000.0,282550000.0,,3755045000.0,5154193000.0,,62170000.0,5216363000.0,-1461318000.0,,,298789000.0,,298789000.0,0.0,3700000.0,3700000.0,295089000.0,-345000.0,,-939812000.0,7083668000.0,6143856000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2017-08-25,2017-01-01,2017-06-30,2017-06-30,0,321003,定期报告,,,2577632000.0,382145000.0,1307895000.0,,1532647000.0,,,,,,,,6658584000.0,2526988000.0,,,,482159000.0,,,567341000.0,,,,,,,292571000.0,139520000.0,5857998000.0,800586000.0,,5542016000.0,397147000.0,,5939210000.0,9327982000.0,,220986000.0,9548968000.0,-3609758000.0,,,348661000.0,,348661000.0,350234000.0,70838000.0,421072000.0,-72411000.0,-1301000.0,,-2882884000.0,7083669000.0,4200785000.0,,440698000.0,426310000.0,47886000.0,11011000.0,2537000.0,-2000.0,,,,-85290000.0,-3215000.0,,,-2132801000.0,2444793000.0,-351341000.0,800586000.0,,,,,,4200785000.0,7083669000.0,,,,-2882884000.0,,,,,,,
1228,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2017-10-25,2017-01-01,2017-09-30,2017-09-30,0,321003,定期报告,,,2349676000.0,403047000.0,,,2326276000.0,,,,,,,,6568156000.0,3423665000.0,,,,,,,830490000.0,,,,,,,401460000.0,223157000.0,7048963000.0,-480807000.0,,7905121000.0,813939000.0,,8719063000.0,13776912000.0,,266355000.0,14043267000.0,-5324204000.0,,,2631132000.0,,2631132000.0,350234000.0,69728000.0,419962000.0,2211170000.0,-6851000.0,,-3600692000.0,7083669000.0,3482977000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2018-04-26,2017-01-01,2017-12-31,2017-12-31,0,321003,定期报告,,,5575871000.0,306726000.0,,-422842000.0,3073313000.0,,,-4117096000.0,,,,,4534234000.0,4418557000.0,,-1231696000.0,,,,,1082766000.0,,,,,,,516950000.0,202667000.0,5311088000.0,-776854000.0,,7559369000.0,876426000.0,,8436516000.0,17098888000.0,,327727000.0,17426615000.0,-8990099000.0,,,7669231000.0,,7669231000.0,1880000000.0,69749000.0,1949749000.0,5719482000.0,-7133000.0,,-4054604000.0,7083669000.0,3029065000.0,,738997000.0,953844000.0,95203000.0,24084000.0,8570000.0,163000.0,,-124000.0,,-119905000.0,,,,-9165236000.0,7498500000.0,-810950000.0,-776854000.0,,,,,,3029065000.0,7083669000.0,,,,-4054604000.0,,,,,,,
3892,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2018-04-26,2018-01-01,2018-03-31,2018-03-31,0,321003,定期报告,,,300588000.0,-300000000.0,,-60347000.0,961907000.0,,,-1429137000.0,,,,,-165378000.0,1907040000.0,,162904000.0,,,,,624082000.0,,,,,,,205827000.0,34419000.0,3278916000.0,-3444294000.0,,4750677000.0,312048000.0,,5062757000.0,7207896000.0,,53807000.0,7261703000.0,-2198946000.0,,,8462973000.0,,8462973000.0,2200000000.0,,2200000000.0,6262973000.0,-3143000.0,,616590000.0,3029065000.0,3645655000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2018-08-30,2018-01-01,2018-06-30,2018-06-30,0,321003,定期报告,,,4247839000.0,-150000000.0,,-228633000.0,1709660000.0,,,-504031000.0,,,,,5391488000.0,4542671000.0,,-180104000.0,,,,,758345000.0,,,,,,,322245000.0,145393000.0,5927055000.0,-535567000.0,,9981079000.0,610684000.0,327000.0,10592090000.0,11027817000.0,,64009000.0,11091826000.0,-499736000.0,,,13902317000.0,,13902317000.0,9630000000.0,226737000.0,9856737000.0,4045580000.0,1522000.0,,3011799000.0,3029065000.0,6040864000.0,,509049000.0,460358000.0,47032000.0,16452000.0,3770000.0,174000.0,,,,-198470000.0,-30141000.0,,,-4988833000.0,3935103000.0,-290061000.0,-535567000.0,,,,,,6040864000.0,3029065000.0,,,,3011799000.0,,,,,,,
4339,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2018-10-31,2018-01-01,2018-09-30,2018-09-30,0,321003,定期报告,,0.0,8849968000.0,150000000.0,0.0,223863000.0,2749170000.0,,,,,,,,12220499000.0,8910029000.0,,37004000.0,,210271000.0,,,1223401000.0,,,,,,,542596000.0,216592000.0,12941402000.0,-720903000.0,,20387827000.0,681195000.0,,21069390000.0,22517906000.0,,124830000.0,22642736000.0,-1573346000.0,,0.0,21739658000.0,,21739658000.0,16270000000.0,226736000.0,16496736000.0,5242922000.0,8411000.0,,2957084000.0,3029065000.0,5986149000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
4557,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2019-04-26,2018-01-01,2018-12-31,2018-12-31,0,321003,定期报告,,,12931681000.0,1090000000.0,,-1067372000.0,3618734000.0,,,-1435234000.0,,,,,15156775000.0,11056465000.0,,-744609000.0,,,,,1338505000.0,,,,,,,647174000.0,175729000.0,12504979000.0,2651796000.0,,12333620000.0,1320466000.0,4674000.0,13658760000.0,18784111000.0,,245249000.0,19029360000.0,-5370600000.0,,,31500815000.0,,31500815000.0,24839766000.0,227663000.0,25067429000.0,6433386000.0,14276000.0,,3728858000.0,3029065000.0,6757923000.0,,810204000.0,1146278000.0,90709000.0,40380000.0,9251000.0,-583000.0,1011000.0,-791000.0,,-374571000.0,-93278000.0,,,-12074327000.0,13667732000.0,-570219000.0,2651796000.0,,,,,,6757923000.0,3029065000.0,,,,3728858000.0,,,,,,,
4558,300022945,江苏苏州农村商业银行股份有限公司,603323.XSHG,603323,,,2019-04-26,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,,0.0,1599099000.0,,0.0,-2322416000.0,1088803000.0,,,,,,,,664004000.0,2590921000.0,,-773912000.0,,0.0,,,467629000.0,,,,,,,123513000.0,46528000.0,2748735000.0,-2084731000.0,,65305052000.0,24382000.0,,65329434000.0,62585337000.0,,266264000.0,62851601000.0,2477833000.0,,0.0,11247777000.0,,11247777000.0,8954352000.0,5137000.0,8959489000.0,2288288000.0,2247000.0,,2683637000.0,6757922000.0,9441559000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
