day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2016-11-29,603323.XSHG,0.0693,109.6088,10.9716,17.3558,1.5586,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-11-30,603323.XSHG,0.0304,120.5252,12.0643,19.0843,1.7139,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-01,603323.XSHG,0.0591,132.5554,13.2685,20.9892,1.8849,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-02,603323.XSHG,0.1891,145.811,14.5954,23.0882,2.0734,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-05,603323.XSHG,0.5143,160.4032,16.056,25.3987,2.2809,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-06,603323.XSHG,0.5092,176.4435,17.6616,27.9386,2.509,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-07,603323.XSHG,22.2563,194.0433,19.4233,30.7254,2.7593,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-08,603323.XSHG,63.7033,213.4254,21.3634,33.7944,3.0349,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-09,603323.XSHG,56.3217,197.0509,19.7244,31.2016,2.8021,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-12,603323.XSHG,36.1468,186.1345,18.6316,29.4731,2.6468,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-13,603323.XSHG,22.9453,184.4637,18.4644,29.2085,2.6231,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-14,603323.XSHG,22.4272,180.3422,18.0519,28.5559,2.5645,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-15,603323.XSHG,18.042,178.6713,17.8846,28.2914,2.5407,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-16,603323.XSHG,13.5432,177.6688,17.7842,28.1326,2.5264,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-19,603323.XSHG,15.3992,177.0005,17.7174,28.0268,2.5169,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-20,603323.XSHG,10.9168,177.1119,17.7285,28.0444,2.5185,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-21,603323.XSHG,11.1237,176.7777,17.695,27.9915,2.5138,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-22,603323.XSHG,11.3709,175.8866,17.6058,27.8504,2.5011,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-23,603323.XSHG,14.79,175.2182,17.539,27.7446,2.4916,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-26,603323.XSHG,17.2212,181.5675,18.1745,28.75,2.5819,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-27,603323.XSHG,7.3861,180.7878,18.0964,28.6265,2.5708,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-28,603323.XSHG,5.2667,180.565,18.0742,28.5912,2.5676,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-29,603323.XSHG,5.9215,179.4511,17.9626,28.4148,2.5518,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2016-12-30,603323.XSHG,9.0539,172.2106,17.2379,27.2684,2.4488,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-03,603323.XSHG,10.7745,174.6612,17.4832,27.6564,2.4837,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-04,603323.XSHG,6.5917,173.4359,17.3606,27.4624,2.4662,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-05,603323.XSHG,4.9624,173.2132,17.3382,27.4271,2.4631,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-06,603323.XSHG,4.4484,170.7626,17.0929,27.0391,2.4282,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-09,603323.XSHG,5.7826,168.4233,16.8588,26.6687,2.395,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-10,603323.XSHG,4.9135,165.9727,16.6135,26.2806,2.3601,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-11,603323.XSHG,4.8471,165.6386,16.58,26.2277,2.3554,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-12,603323.XSHG,3.7676,161.9627,16.2121,25.6457,2.3031,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-13,603323.XSHG,6.818,155.3906,15.5542,23.8329,1.996,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-16,603323.XSHG,6.7431,146.5907,14.6734,22.4832,1.883,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-17,603323.XSHG,4.3506,147.7046,14.7849,22.6541,1.8973,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-18,603323.XSHG,3.3671,145.1426,14.5284,22.2611,1.8644,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-19,603323.XSHG,4.6173,145.254,14.5396,22.2782,1.8658,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-20,603323.XSHG,5.6337,150.2666,15.0414,23.047,1.9302,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-23,603323.XSHG,3.2686,150.0438,15.019,23.0129,1.9273,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-24,603323.XSHG,3.4129,149.1527,14.9298,22.8762,1.9159,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-25,603323.XSHG,2.9989,150.378,15.0525,23.0641,1.9316,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-01-26,603323.XSHG,4.5065,153.0514,15.3201,23.4741,1.966,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-02-03,603323.XSHG,2.1491,150.7122,15.086,23.1154,1.9359,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2017-02-06,603323.XSHG,3.4002,153.1628,15.3312,23.4912,1.9674,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
