code,statement_family,report_period_end,quarter_key,year_key,standard_field_name,source_table,source_field,raw_primary_value,raw_fallback_value,raw_value_used,prior_cumulative_value_used,transformation_rule,conversion_success,missing_reason
002948.XSHE,indicator,2019-06-30,2019q2,,eps,indicator.csv,eps,0.2065,0.2065,0.2065,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,adjusted_profit,indicator.csv,adjusted_profit,930449234.53,930449234.53,930449234.53,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,operating_profit,indicator.csv,operating_profit,1195066000.0,1195066000.0,1195066000.0,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,value_change_profit,indicator.csv,value_change_profit,582461000.0,582461000.0,582461000.0,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,roe,indicator.csv,roe,3.15,3.15,3.15,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,inc_return,indicator.csv,inc_return,3.15,3.15,3.15,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,roa,indicator.csv,roa,0.28,0.28,0.28,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,net_profit_margin,indicator.csv,net_profit_margin,38.97,38.97,38.97,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,gross_profit_margin,indicator.csv,gross_profit_margin,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002948.XSHE,indicator,2019-06-30,2019q2,,expense_to_total_revenue,indicator.csv,expense_to_total_revenue,50.51,50.51,50.51,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,operation_profit_to_total_revenue,indicator.csv,operation_profit_to_total_revenue,49.49,49.49,49.49,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,net_profit_to_total_revenue,indicator.csv,net_profit_to_total_revenue,38.97,38.97,38.97,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,operating_expense_to_total_revenue,indicator.csv,operating_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002948.XSHE,indicator,2019-06-30,2019q2,,ga_expense_to_total_revenue,indicator.csv,ga_expense_to_total_revenue,27.01,27.01,27.01,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,financing_expense_to_total_revenue,indicator.csv,financing_expense_to_total_revenue,,,,,identity_q1_or_ytd_diff,False,missing_raw_value
002948.XSHE,indicator,2019-06-30,2019q2,,operating_profit_to_profit,indicator.csv,operating_profit_to_profit,51.21,51.21,51.21,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,invesment_profit_to_profit,indicator.csv,invesment_profit_to_profit,48.69,48.69,48.69,,identity_q1_or_ytd_diff,True,
002948.XSHE,indicator,2019-06-30,2019q2,,adjusted_profit_to_profit,indicator.csv,adjusted_profit_to_profit,99.9,99.9,99.9,,identity_q1_or_ytd_diff,True,
