date,code,open,close,high,low,volume,money
2016-11-16,601229.XSHG,5.53,6.64,6.64,5.53,1961081.0,12969184.0
2016-11-17,601229.XSHG,7.3,7.3,7.3,7.3,4239086.0,30957597.0
2016-11-18,601229.XSHG,8.03,7.85,8.03,7.66,951366547.0,7470089490.0
2016-11-21,601229.XSHG,7.65,7.39,7.65,7.34,615635256.0,4598344261.0
2016-11-22,601229.XSHG,7.33,7.38,7.46,7.3,352960870.0,2596461484.0
2016-11-23,601229.XSHG,7.38,7.34,7.52,7.31,390408447.0,2897466274.0
2016-11-24,601229.XSHG,7.29,7.08,7.3,7.06,382013774.0,2727105215.0
2016-11-25,601229.XSHG,7.06,7.11,7.18,7.01,191118508.0,1353382510.0
2016-11-28,601229.XSHG,7.12,7.08,7.18,7.07,188478625.0,1342214431.0
2016-11-29,601229.XSHG,7.06,6.88,7.06,6.86,273185898.0,1895133957.0
2016-11-30,601229.XSHG,6.87,6.8,6.87,6.76,152175116.0,1032798201.0
2016-12-01,601229.XSHG,6.79,6.82,6.86,6.78,114629551.0,781716338.0
2016-12-02,601229.XSHG,6.82,6.68,6.82,6.67,150726926.0,1014259099.0
2016-12-05,601229.XSHG,6.64,6.69,6.72,6.61,89481312.0,596716848.0
2016-12-06,601229.XSHG,6.68,6.71,6.77,6.67,95792777.0,644333401.0
2016-12-07,601229.XSHG,6.69,6.74,6.75,6.65,83115176.0,556258274.0
2016-12-08,601229.XSHG,6.74,6.81,6.87,6.73,180777718.0,1232205311.0
2016-12-09,601229.XSHG,6.78,6.8,6.86,6.74,170714308.0,1164178744.0
2016-12-12,601229.XSHG,6.77,6.48,6.83,6.47,193405868.0,1281228688.0
2016-12-13,601229.XSHG,6.48,6.37,6.48,6.31,122491821.0,781193674.0
2016-12-14,601229.XSHG,6.36,6.36,6.45,6.34,84500081.0,539646829.0
2016-12-15,601229.XSHG,6.35,6.34,6.39,6.31,93888020.0,595863129.0
2016-12-16,601229.XSHG,6.32,6.31,6.35,6.28,91528297.0,578022984.0
2016-12-19,601229.XSHG,6.3,6.17,6.3,6.16,107218246.0,666679285.0
2016-12-20,601229.XSHG,6.16,6.17,6.21,6.14,72888989.0,449385949.0
2016-12-21,601229.XSHG,6.19,6.29,6.34,6.17,119308624.0,745611279.0
2016-12-22,601229.XSHG,6.23,6.23,6.27,6.2,67602325.0,420802512.0
2016-12-23,601229.XSHG,6.22,6.11,6.22,6.1,79131626.0,486712790.0
2016-12-26,601229.XSHG,6.07,6.12,6.14,5.99,76172757.0,460557464.0
2016-12-27,601229.XSHG,6.1,6.07,6.11,6.06,49647211.0,301868895.0
2016-12-28,601229.XSHG,6.07,6.02,6.08,6.01,48358220.0,291990553.0
2016-12-29,601229.XSHG,6.02,6.03,6.09,6.02,57491040.0,347759067.0
2016-12-30,601229.XSHG,6.03,6.04,6.07,6.03,42377460.0,256020561.0
2017-01-03,601229.XSHG,6.05,6.12,6.17,6.05,79578902.0,487160268.0
2017-01-04,601229.XSHG,6.12,6.15,6.17,6.11,68343479.0,420003571.0
2017-01-05,601229.XSHG,6.16,6.1,6.16,6.09,69381987.0,424105637.0
2017-01-06,601229.XSHG,6.08,6.01,6.11,6.0,80711660.0,487582611.0
2017-01-09,601229.XSHG,6.0,6.03,6.04,5.99,46954593.0,282702131.0
2017-01-10,601229.XSHG,6.03,5.96,6.03,5.96,66606776.0,398376716.0
2017-01-11,601229.XSHG,5.94,5.85,5.95,5.82,99264779.0,584142777.0
2017-01-12,601229.XSHG,5.83,5.78,5.87,5.78,61088460.0,356016996.0
2017-01-13,601229.XSHG,5.77,5.72,5.79,5.68,88895484.0,509384097.0
2017-01-16,601229.XSHG,5.72,5.82,5.87,5.68,155502319.0,897626851.0
2017-01-17,601229.XSHG,5.77,5.82,5.85,5.73,87327056.0,504887168.0
2017-01-18,601229.XSHG,5.81,5.78,5.83,5.77,62283540.0,361233596.0
2017-01-19,601229.XSHG,5.77,5.85,5.9,5.74,99406907.0,579872390.0
2017-01-20,601229.XSHG,5.83,5.95,5.98,5.82,133208114.0,790232081.0
2017-01-23,601229.XSHG,5.94,5.97,6.04,5.94,104826306.0,628655460.0
2017-01-24,601229.XSHG,5.98,5.95,5.98,5.94,44203705.0,263375830.0
2017-01-25,601229.XSHG,5.94,5.97,5.99,5.92,42268493.0,252059109.0
2017-01-26,601229.XSHG,5.98,6.04,6.04,5.98,67394329.0,406064994.0
2017-02-03,601229.XSHG,6.04,5.95,6.05,5.94,45144668.0,269811840.0
2017-02-06,601229.XSHG,5.96,5.98,6.0,5.94,44718403.0,266738483.0
2017-02-07,601229.XSHG,5.97,5.91,5.98,5.89,55296951.0,327877212.0
2017-02-08,601229.XSHG,5.91,5.97,5.97,5.86,64479330.0,381422811.0
2017-02-09,601229.XSHG,5.96,6.0,6.02,5.95,83304219.0,499250132.0
