day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,600015.XSHG,0.5797,739.0854,538.478,5.0124,0.9017,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,600015.XSHG,0.4605,717.7143,522.9076,4.8674,0.8756,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,600015.XSHG,0.5296,700.7954,510.581,4.7527,0.855,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,600015.XSHG,0.3278,698.1241,508.6346,4.7346,0.8517,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,600015.XSHG,0.4522,713.2619,519.6637,4.8372,0.8702,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,600015.XSHG,0.4046,713.2619,519.6637,4.8372,0.8702,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,600015.XSHG,0.4947,726.6189,529.3952,4.9278,0.8865,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,600015.XSHG,0.4203,730.1808,531.9903,4.952,0.8908,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,600015.XSHG,0.3667,731.0712,532.6391,4.958,0.8919,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,600015.XSHG,0.4307,713.2619,519.6637,4.8372,0.8702,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,600015.XSHG,0.3125,720.3857,524.8539,4.8855,0.8789,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,600015.XSHG,0.2894,708.8096,516.4199,4.807,0.8648,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,600015.XSHG,0.1829,704.3573,513.176,4.7768,0.8593,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,600015.XSHG,0.1886,709.7001,517.0686,4.8131,0.8658,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,600015.XSHG,0.3973,725.7284,528.7465,4.9218,0.8854,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,600015.XSHG,0.2616,714.1524,520.3125,4.8433,0.8713,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,600015.XSHG,0.3736,723.0571,526.8002,4.9037,0.8821,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-27,600015.XSHG,0.3657,721.2761,525.5026,4.8916,0.88,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-28,600015.XSHG,0.3925,734.6331,535.2342,4.9822,0.8963,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-29,600015.XSHG,0.4315,742.6473,541.0731,5.0365,0.906,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-30,600015.XSHG,0.2639,727.5094,530.044,4.9338,0.8876,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-07,600015.XSHG,0.2816,721.2761,525.5026,4.8916,0.88,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-10,600015.XSHG,0.3687,733.7426,534.5854,4.9761,0.8952,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-11,600015.XSHG,0.8482,750.6614,546.912,5.0909,0.9158,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-12,600015.XSHG,0.5593,742.6473,541.0731,5.0365,0.906,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-13,600015.XSHG,1.0308,752.4424,548.2095,5.1029,0.918,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-14,600015.XSHG,0.417,749.771,546.2632,5.0848,0.9147,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-17,600015.XSHG,0.502,746.2091,543.6682,5.0607,0.9104,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-18,600015.XSHG,0.6431,722.1666,526.1514,4.8976,0.8811,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-19,600015.XSHG,0.8886,747.0996,544.3169,5.0667,0.9115,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-20,600015.XSHG,0.644,730.1808,531.9903,4.952,0.8908,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-21,600015.XSHG,0.4124,725.7284,528.7465,4.9218,0.8854,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
