id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
51226,600015.XSHG,2014-03-31,2014-04-30,2014-03-31,,54172000256.0,,,,,,,21635000320.0,,,,188000000.0,78234001408.0,,40678998016.0,6755999744.0,,11217999872.0,,2393999872.0,2711000064.0,1783000064.0,132408000512.0,-54173999104.0,31719000064.0,2374000128.0,,,,34097999872.0,632000000.0,19676999680.0,,,,20309000192.0,13788999680.0,,,,,,,,200000000.0,,,200000000.0,-200000000.0,3000000.0,-40582000640.0,216347000832.0,175764996096.0,2014q1
51225,600015.XSHG,2014-06-30,2014-08-07,2014-06-30,,35611000832.0,28000000.0,,,,,,22776999936.0,,,,619000000.0,56796000256.0,,30097999872.0,28853000192.0,,9918999552.0,,2726000128.0,2683000064.0,93000000.0,100948000768.0,-44152000512.0,32668999680.0,2299000064.0,,,,35027001344.0,358000000.0,47321001984.0,,,,47679000576.0,-12652000256.0,,,,2977999872.0,,2977999872.0,,222000000.0,,,222000000.0,2756000000.0,220000000.0,-53828001792.0,0.0,-53828001792.0,2014q2
51224,600015.XSHG,2014-09-30,2014-10-31,2014-09-30,,31587000320.0,-20000000.0,,,,,,23396999168.0,,,,-197000000.0,54767001600.0,,15763999744.0,14005000192.0,,10787000320.0,,1856000000.0,2159000064.0,3132999936.0,1511000064.0,53255999488.0,22411999232.0,1900000000.0,,,,24379000832.0,1607000064.0,39994998784.0,,,,41601998848.0,-17223000064.0,,,,-2977999872.0,,11052999680.0,2035000064.0,3904000000.0,,,5938999808.0,5113999872.0,-147000000.0,41000001536.0,0.0,41000001536.0,2014q3
51223,600015.XSHG,2014-12-31,2015-04-17,2014-12-31,,9607999488.0,20020000768.0,,,,,,10872000512.0,,,,2735000064.0,69575000064.0,,34235000832.0,-9130000384.0,,10796000256.0,,2499000064.0,2702000128.0,5189000192.0,11623000064.0,57952002048.0,15621999616.0,16508999680.0,,,,32159000576.0,-396000000.0,36636000256.0,,,,36239998976.0,-4080999936.0,,,,18548000768.0,,4517000192.0,1074000000.0,45000000.0,,,1119000064.0,3398000128.0,22000000.0,57291001856.0,0.0,57291001856.0,2014q4
51222,600015.XSHG,2015-03-31,2015-04-30,2015-03-31,,,7472000000.0,,,,,,22609999872.0,,,,335000000.0,87789002752.0,,38576001024.0,,,12816000000.0,,3119000064.0,2825999872.0,702000000.0,113991999488.0,-26203000832.0,29170999296.0,2116999936.0,,,,31289999360.0,813000000.0,41410998272.0,,,,42224001024.0,-10933999616.0,,,,3444000000.0,,3444000000.0,6498999808.0,245000000.0,,,6744000000.0,-3300000000.0,-86000000.0,-40523001856.0,220227993600.0,179705004032.0,2015q1
51221,600015.XSHG,2015-06-30,2015-08-08,2015-06-30,,,-7472000000.0,,,,,,18669000704.0,53842001920.0,,,1560000000.0,36899999744.0,,34296000512.0,,,11246000128.0,,2944000000.0,2971000064.0,2758000128.0,27086999552.0,9813000192.0,71355998208.0,8078000128.0,,,,79437996032.0,473000000.0,44783001600.0,,,,45255999488.0,34182000640.0,,,,14648999936.0,,14648999936.0,4212000000.0,347000000.0,,,4559000064.0,10090000384.0,28000000.0,54113001472.0,0.0,54113001472.0,2015q2
51220,600015.XSHG,2015-09-30,2015-10-31,2015-09-30,,26730000384.0,9991999488.0,,,,,,28155000832.0,-53842001920.0,,,-1591000064.0,84441997312.0,,4864999936.0,,,10305000448.0,,2417999872.0,2312999936.0,743000000.0,-8181000192.0,92623003648.0,-8739000320.0,-3376000000.0,,,,-12094999552.0,1696000000.0,51400998912.0,,,,53097000960.0,-65192001536.0,,,,21432999936.0,,21432999936.0,10741999616.0,4720000000.0,,,15461999616.0,5970999808.0,234000000.0,33635999744.0,0.0,33635999744.0,2015q3
51219,600015.XSHG,2015-12-31,2016-04-19,2015-12-31,,7576999936.0,-23000000.0,,,,,,14526999552.0,,,,2355000064.0,13781000192.0,,56990998528.0,,,12051999744.0,,3223000064.0,2838000128.0,1088999936.0,88407998464.0,-74626998272.0,127289999360.0,12833000448.0,,,,140250005504.0,15000000.0,26926999552.0,,,,26941999104.0,113308000256.0,,,,54384001024.0,,54384001024.0,29403000832.0,333000000.0,,,29735999488.0,24647999488.0,185000000.0,63514001408.0,0.0,63514001408.0,2015q4
51218,600015.XSHG,2016-03-31,2016-04-30,2016-03-31,,,29013000192.0,,,,,,20073000960.0,,,,6334000128.0,55419998208.0,,48504999936.0,7536999936.0,,9955999744.0,,3191000064.0,2886000128.0,2291000064.0,157423992832.0,-102003998720.0,69370003456.0,3776000000.0,,,,73145999360.0,136000000.0,100301996032.0,,,,100437999616.0,-27292000256.0,,,,125653999616.0,,145632002048.0,31619999744.0,494000000.0,,,32113999872.0,113518002176.0,2000000.0,-15776000000.0,330968006656.0,315191984128.0,2016q1
93780,600015.XSHG,2016-06-30,2016-08-11,2016-06-30,,,-3000999936.0,,,,,,21528999936.0,,,,15205999616.0,191346999296.0,,49389998080.0,-4169999872.0,,10814000128.0,,3377999872.0,2908000000.0,908000000.0,15438000128.0,175908995072.0,181381005312.0,4287000064.0,,,,185725992960.0,212000000.0,289676001280.0,,,,289888010240.0,-104162000896.0,,,,-85654003712.0,,-85654003712.0,-31619999744.0,3620999936.0,,,-27999000576.0,-57655001088.0,292000000.0,14384000000.0,0.0,14384000000.0,2016q2
