id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
51298,600015.XSHG,2014-03-31,2014-04-30,2014-03-31,0.418,3714000000.0,4774000000.0,199000000.0,4.25,4.24,0.22,30.42,,,40.6,30.42,,39.42,,95.67,3.99,99.79,,-441.8,-1134.77,15.26,3.44,15.26,3.44,24.79,-14.76,26.4,-14.92,26.17,-14.95,2014q1
51297,600015.XSHG,2014-06-30,2014-08-07,2014-06-30,0.5556,4885000000.0,6076000000.0,442000000.0,5.46,5.39,0.28,35.14,,,46.21,35.14,,36.49,,91.92,6.69,98.73,,-312.8,-726.66,22.02,15.11,22.02,15.11,13.6,31.04,14.1,32.98,13.75,32.94,2014q2
51296,600015.XSHG,2014-09-30,2014-10-31,2014-09-30,0.51,4497000000.0,5864000000.0,131000000.0,4.8,4.79,0.25,31.33,,58.46,41.54,31.33,,36.53,,97.42,2.18,99.78,,368.76,908.19,29.43,2.32,29.43,2.32,17.88,-8.03,18.18,-8.77,17.68,-8.91,2014q3
51295,600015.XSHG,2014-12-31,2015-04-17,2014-12-31,0.5395,4816000000.0,5996000000.0,198000000.0,4.86,4.87,0.26,34.18,,54.56,45.44,34.18,,38.12,,93.92,3.1,100.25,,412.0,966.51,18.66,-2.6,18.66,-2.6,9.43,6.53,9.67,6.25,9.78,6.59,2014q4
51294,600015.XSHG,2015-03-31,2015-04-30,2015-03-31,0.4645,4128000000.0,5831000000.0,-308000000.0,4.0,3.99,0.23,32.28,,57.08,42.92,32.28,,38.2,,105.25,-5.56,99.81,,-203.5,-449.37,5.01,-8.46,5.01,-8.46,11.03,-13.52,11.42,-13.56,11.12,-13.91,2015q1
51293,600015.XSHG,2015-06-30,2015-08-08,2015-06-30,0.5757,5115000000.0,6841000000.0,14000000.0,4.74,4.73,0.28,33.37,,55.61,44.39,33.37,,35.27,,99.49,0.2,99.77,,63.51,143.44,9.47,20.01,9.47,20.01,5.15,24.1,3.95,24.06,3.62,23.96,2015q2
51292,600015.XSHG,2015-09-30,2015-10-31,2015-09-30,0.44,4634000000.0,6069000000.0,126000000.0,4.16,4.15,0.24,31.45,,58.23,41.77,31.45,,33.31,,97.54,2.03,99.68,,623.98,1526.17,2.78,-3.93,2.78,-3.93,3.37,-9.59,3.16,-9.46,3.15,-9.32,2015q3
51291,600015.XSHG,2015-12-31,2016-04-19,2015-12-31,0.4652,4815000000.0,5859000000.0,483000000.0,4.33,4.19,0.25,31.73,,59.5,40.5,31.73,,33.74,,89.22,7.36,96.86,,-476.18,-1273.72,11.42,5.58,11.42,5.58,-0.69,2.35,3.41,6.51,3.48,6.93,2015q4
51290,600015.XSHG,2016-03-31,2016-04-30,2016-03-31,0.4147,4423000000.0,5838000000.0,96000000.0,3.41,3.41,0.22,29.51,,60.72,39.28,29.51,,34.94,,98.12,1.61,99.82,,-674.67,-1747.24,17.42,-3.53,17.42,-3.53,7.45,-6.43,7.36,-10.26,7.13,-10.86,2016q1
99756,600015.XSHG,2016-06-30,2016-08-11,2016-06-30,0.5049,5373000000.0,7124000000.0,61000000.0,3.78,3.77,0.25,33.66,,55.31,44.69,33.66,,34.81,,98.68,0.84,99.59,,1093.55,2469.24,4.1,6.4,4.1,6.4,4.81,21.05,5.02,21.36,5.23,21.76,2016q2
103972,600015.XSHG,2016-09-30,2016-10-31,2016-09-30,0.45,4760000000.0,6268000000.0,100000000.0,3.29,3.26,0.21,29.35,,61.13,38.87,29.35,,34.66,,97.71,1.56,99.35,,-5.76,-15.06,10.42,1.89,10.42,1.89,2.74,-11.38,3.06,-11.15,3.05,-11.2,2016q3
110409,600015.XSHG,2016-12-31,2017-04-29,2016-12-31,0.4735,5037000000.0,6522000000.0,96000000.0,3.37,3.35,0.22,30.85,,59.71,40.29,30.85,,33.62,,97.94,1.44,99.55,,407.49,1026.54,4.84,0.24,4.84,0.24,4.3,3.91,1.93,5.34,1.79,5.61,2016q4
110079,600015.XSHG,2017-03-31,2017-04-29,2017-03-31,0.42100000000000004,4487000064.0,5797000192.0,213000000.0,2.9245,2.9167,0.1912,27.8305,,63.00899999999999,36.991,27.8305,,34.6825,,95.6759,3.5154,99.7333,,45.8576,129.1875,8.0164,-0.6026,8.0164,-0.6026,1.7175,-8.7462,1.8602,-10.3197,1.5346,-11.087,2017q1
110864,600015.XSHG,2017-06-30,2017-08-11,2017-06-30,0.4162,5331999744.0,7008000000.0,100000000.0,3.3967,3.3935,0.2224,31.5097,,58.2183,41.7817,31.5097,,34.5948,,98.3993,1.4041,99.9063,,-277.1875,-673.0736,5.7876,4.2006,5.7876,4.2006,-1.0989,17.6957,-0.9788,17.9758,-1.0751,18.6264,2017q2
116615,600015.XSHG,2017-09-30,2017-10-31,2017-09-30,0.3424,4372000000.0,5767000000.0,128000000.0,2.7287,2.7169,0.1816,26.4291,,64.7273,35.2727,26.4291,,36.9768,,97.3169,2.16,99.5673,,-364.7453,-1057.7423,2.0378,-1.7218,2.0378,-1.7218,-7.4086,-17.0323,-8.1272,-17.5681,-8.349,-17.7253,2017q3
122865,600015.XSHG,2017-12-31,2018-04-20,2017-12-31,0.4361,5546000000.0,6872000000.0,152000000.0,3.3774,3.3497,0.2263,34.3673,,56.6761,43.3239,34.3673,,25.3985,,96.1657,2.1271,99.1774,,78.7886,187.0198,-0.6577,-2.4635,-0.6577,-2.4635,6.9138,19.8,10.6156,26.8326,10.5138,27.3514,2017q4
126699,600015.XSHG,2018-03-31,2018-04-28,2018-03-31,0.3548,4543000000.0,6119000000.0,-68000000.0,2.6735,2.67,0.1815,28.8274,,61.9239,38.0761,28.8274,,32.4175,,100.8904,-1.1212,99.8681,,-386.0798,-1003.53,-2.6145,-2.4951,-2.6145,-2.4951,0.2317,-14.3059,0.8801,-18.2126,1.1114,-18.6516,2018q1
128968,600015.XSHG,2018-06-30,2018-08-20,2018-06-30,0.4278,5467000000.0,6897000000.0,206000000.0,3.15,3.14,0.22,32.56,,58.1,41.89,32.56,,36.25,,96.61,2.89,99.65,,-281.78,-693.36,-0.31,6.7,-0.31,6.7,-0.1,17.4,3.06,20.52,2.79,20.6,2018q2
134730,600015.XSHG,2018-09-30,2018-10-31,2018-09-30,0.35,4488000000.0,5629000000.0,357000000.0,2.51,2.51,0.17,25.42,,66.22,33.78,25.42,,34.1,,93.89,5.95,100.22,,8.32,26.24,6.07,4.57,6.07,4.57,1.51,-15.68,2.06,-18.37,1.98,-18.37,2018q3
240276,600015.XSHG,2018-12-31,2019-04-19,2018-12-31,0.4121,6309000000.0,5197000000.0,2314000000.0,3.19,3.17,0.24,29.46,,65.16,34.84,29.46,,28.58,,68.53,30.51,99.5,,31.55,131.13,32.56,21.73,32.56,21.73,6.74,25.55,13.52,41.08,13.39,41.6,2018q4
246443,600015.XSHG,2019-03-31,2019-04-30,2019-03-31,0.2992,4577000000.0,5661000000.0,368000000.0,2.14,2.13,0.17,23.8,,69.06,30.94,23.8,,21.73,,93.2,6.06,99.41,,246.05,847.94,22.66,-9.7,22.66,-9.7,-0.31,-19.8,1.26,-27.04,1.21,-27.39,2019q1
252646,600015.XSHG,2019-06-30,2019-08-13,2019-06-30,0.386,5928000000.0,7528000000.0,-164000000.0,2.53,2.52,0.21,29.49,,63.49,36.51,29.49,,31.35,,101.74,-2.22,99.81,,560.45,1510.43,19.55,3.99,19.55,3.99,4.18,22.69,8.27,28.86,8.26,29.0,2019q2
265895,600015.XSHG,2019-09-30,2019-10-31,2019-09-30,0.3055,4727000000.0,5395000000.0,887000000.0,1.82,1.83,0.16,21.51,,71.55,28.45,21.51,,31.56,,86.11,14.16,100.55,,-181.02,-740.91,24.43,8.84,24.43,8.84,4.8,-15.17,5.3,-20.61,4.98,-20.85,2019q3
288087,600015.XSHG,2019-12-31,2020-04-17,2019-12-31,0.4329,6624000000.0,6926000000.0,831000000.0,2.52,2.5,0.22,29.49,,66.0,34.0,29.49,,36.54,,88.51,10.62,99.44,,-186.62,-615.84,5.79,3.5,5.79,3.5,3.23,23.67,5.89,41.87,5.05,41.69,2019q4
293862,600015.XSHG,2020-03-31,2020-04-30,2020-03-31,0.3145,4860000000.0,6464000000.0,1952000000.0,1.79,1.8,0.16,20.86,,72.6,27.4,20.86,,23.09,,70.06,30.31,100.41,,18.04,65.84,20.94,3.23,20.94,3.23,7.07,-16.81,6.01,-26.96,5.13,-27.34,2020q1
329579,600015.XSHG,2020-06-30,2020-08-31,2020-06-30,0.2923,4475000000.0,5864000000.0,-289000000.0,1.66,1.65,0.14,19.1,,76.72,23.28,19.1,,26.5,,104.34,-5.14,99.51,,100.31,410.32,18.23,1.67,18.23,1.67,-24.63,-13.63,-23.42,-6.91,-24.28,-7.09,2020q2
339254,600015.XSHG,2020-09-30,2020-10-31,2020-09-30,0.3108,4786000000.0,6534000000.0,-80000000.0,1.76,1.76,0.15,20.75,,71.98,28.02,20.75,,24.41,,100.97,-1.24,100.06,,49.35,174.3,4.51,-3.79,4.51,-3.79,2.93,15.83,0.82,4.52,1.74,6.36,2020q3
379323,600015.XSHG,2020-12-31,2021-04-30,2020-12-31,0.465,7179000000.0,7623000000.0,982000000.0,2.58,2.59,0.22,29.51,,64.96,35.04,29.51,,37.25,,88.41,11.39,100.34,,-20.07,-64.9,7.85,6.81,7.85,6.81,11.16,33.55,7.95,51.91,7.42,49.59,2020q4
378426,600015.XSHG,2021-03-31,2021-04-30,2021-03-31,0.348,5350000000.0,6079000000.0,984000000.0,1.89,1.89,0.16,23.09,,70.09,29.91,23.09,,24.76,,85.85,13.9,99.91,,-84.59,-328.56,0.07,-4.22,0.07,-4.22,9.27,-18.22,10.77,-25.06,10.64,-25.16,2021q1
405136,600015.XSHG,2021-06-30,2021-08-31,2021-06-30,0.3656,5716000000.0,6137000000.0,1600000000.0,1.97,2.01,0.16,23.44,,68.35,31.65,23.44,,28.93,,80.01,20.86,101.62,,70.27,280.56,2.15,3.77,2.15,3.77,38.92,9.81,25.36,5.36,25.08,5.04,2021q2
416657,600015.XSHG,2021-09-30,2021-10-30,2021-09-30,0.3389,5174000000.0,4821000000.0,2002000000.0,1.81,1.8,0.15,21.53,,71.92,28.08,21.53,,28.06,,69.82,28.99,99.21,,378.75,1915.35,5.64,-0.5,5.64,-0.5,5.86,-11.73,9.61,-8.62,9.03,-7.29,2021q3
427147,600015.XSHG,2021-12-31,2022-04-30,2021-12-31,0.47700000000000004,7337000000.0,9873000000.0,2217000000.0,2.49,2.49,0.21,31.9,,57.77,42.23,31.9,,34.59,,77.83,22.54,99.96,,-79.43,-188.08,-5.16,-4.11,-5.16,-4.11,14.31,44.22,2.52,42.08,2.59,40.75,2021q4
428815,600015.XSHG,2022-03-31,2022-04-30,2022-03-31,0.3656,5609000000.0,7532000000.0,2221000000.0,1.87,1.87,0.15,23.86,,68.62,31.38,23.86,,28.42,,70.38,29.43,99.7,,163.33,520.43,1.65,2.67,1.65,2.67,6.64,-23.71,5.04,-23.21,5.06,-23.35,2022q1
1215854,600015.XSHG,2022-06-30,2022-08-30,2022-06-30,0.3837,5894000000.0,7949000000.0,2745000000.0,1.96,1.95,0.16,24.7,,67.49,32.51,24.7,,27.45,,65.4,34.5,99.83,,125.1,384.83,-0.2,1.88,-0.2,1.88,2.49,5.54,5.15,5.47,4.96,4.94,2022q2
1370671,600015.XSHG,2022-09-30,2022-10-29,2022-09-30,0.3604,5548000000.0,7463000000.0,2703000000.0,1.83,1.83,0.15,23.13,,69.55,30.45,23.13,,32.43,,63.72,36.18,100.04,,-164.23,-539.39,0.54,0.24,0.54,0.24,9.01,-6.11,8.02,-6.13,6.35,-6.06,2022q3
2008629,600015.XSHG,2022-12-31,2023-04-28,2022-12-31,0.5001,8083000000.0,10751000000.0,883000000.0,2.54,2.58,0.21,38.63,,48.42,51.58,38.63,,32.53,,93.01,8.32,101.56,,237.18,459.87,-10.83,-14.96,-10.83,-14.96,8.89,44.06,7.98,42.03,8.43,43.51,2022q4
2011314,600015.XSHG,2023-03-31,2023-04-28,2023-03-31,0.3678,5818000000.0,7832000000.0,3199000000.0,1.87,1.86,0.15,25.81,,66.12,33.88,25.81,,28.3,,58.91,40.67,99.39,,156.1,460.74,-3.68,10.9,-3.68,10.9,3.98,-27.15,4.19,-25.9,4.05,-26.45,2023q1
2635308,600015.XSHG,2023-06-30,2023-08-26,2023-06-30,0.3933,6186000000.0,8537000000.0,5139000000.0,2.05,2.03,0.16,26.09,,65.19,34.81,26.09,,27.51,,39.77,60.14,98.82,,155.19,445.82,0.3,6.09,0.3,6.09,7.4,9.0,5.93,7.22,6.03,6.94,2023q2
2999294,600015.XSHG,2023-09-30,2023-10-28,2023-09-30,0.36700000000000005,5858000000.0,7986000000.0,3458000000.0,1.9,1.91,0.15,25.46,,65.97,34.03,25.46,,32.46,,56.98,43.52,100.29,,204.52,600.98,-4.26,-4.31,-4.26,-4.31,7.01,-6.45,5.38,-6.61,5.32,-6.69,2023q3
3023997,600015.XSHG,2023-12-31,2024-04-30,2023-12-31,0.5283,8411000000.0,11088000000.0,786000000.0,2.68,2.68,0.2,38.49,,49.82,50.18,38.49,,37.7,,92.95,7.09,100.04,,592.99,1181.8,6.01,-5.83,6.01,-5.83,3.13,38.84,5.61,42.34,5.64,43.95,2023q4
3024549,600015.XSHG,2024-03-31,2024-04-30,2024-03-31,0.3701,5863000000.0,7888000000.0,3714000000.0,1.83,1.82,0.14,27.16,,64.33,35.67,27.16,,30.02,,52.64,46.84,99.54,,120.78,338.6,-4.34,0.07,-4.34,0.07,0.72,-28.86,0.65,-29.38,0.61,-29.95,2024q1
3137016,600015.XSHG,2024-06-30,2024-08-31,2024-06-30,0.4128,6558000000.0,8908000000.0,7515000000.0,2.02,2.01,0.15,25.57,,66.05,33.95,25.57,,25.36,,15.64,84.38,99.82,,-92.88,-273.59,6.99,18.66,6.99,18.66,4.35,12.93,4.88,11.72,4.95,11.54,2024q2
3146472,600015.XSHG,2024-09-30,2024-10-31,2024-09-30,0.3802,6076000000.0,8239000000.0,4532000000.0,1.79,1.79,0.14,27.15,,63.83,36.17,27.15,,35.82,,45.15,55.2,100.41,,-42.97,-118.81,-2.92,-13.18,-2.92,-13.18,3.17,-7.51,3.53,-7.81,3.6,-7.9,2024q3
3170677,600015.XSHG,2024-12-31,2025-04-18,2024-12-31,0.5759,9181000000.0,10907000000.0,8621000000.0,2.57,2.57,0.21,35.73,,58.07,41.93,35.73,,28.84,,21.1,79.57,100.17,,192.02,457.93,17.71,14.18,17.71,14.18,-1.63,32.38,9.28,50.24,9.0,51.46,2024q4
