day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,600036.XSHG,0.2582,2706.0894,2213.4857,5.4138,1.0524,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,600036.XSHG,0.2837,2650.6058,2168.1021,5.3028,1.0309,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,600036.XSHG,0.317,2637.9958,2157.7876,5.2776,1.026,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,600036.XSHG,0.263,2653.1278,2170.165,5.3078,1.0318,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,600036.XSHG,0.239,2680.8696,2192.8568,5.3633,1.0426,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,600036.XSHG,0.2338,2698.5235,2207.2971,5.3987,1.0495,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,600036.XSHG,0.305,2723.7433,2227.926,5.4491,1.0593,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,600036.XSHG,0.378,2743.9192,2244.4292,5.4895,1.0671,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,600036.XSHG,0.2175,2711.1334,2217.6115,5.4239,1.0544,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,600036.XSHG,0.1724,2670.7816,2184.6052,5.3432,1.0387,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,600036.XSHG,0.1338,2660.6937,2176.3536,5.323,1.0348,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,600036.XSHG,0.2515,2665.7377,2180.4794,5.3331,1.0367,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,600036.XSHG,0.1335,2640.5178,2159.8505,5.2826,1.0269,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,600036.XSHG,0.122,2655.6497,2172.2278,5.3129,1.0328,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-22,600036.XSHG,0.243,2698.5235,2207.2971,5.3987,1.0495,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-23,600036.XSHG,0.1873,2653.1278,2170.165,5.3078,1.0318,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-24,600036.XSHG,0.2534,2630.4299,2151.5989,5.2624,1.023,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-27,600036.XSHG,0.2282,2605.2101,2130.97,5.212,1.0132,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-28,600036.XSHG,0.1927,2632.9519,2153.6618,5.2675,1.024,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-29,600036.XSHG,0.1383,2650.6058,2168.1021,5.3028,1.0309,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-30,600036.XSHG,0.1287,2612.776,2137.1586,5.2271,1.0161,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-07,600036.XSHG,0.1555,2605.2101,2130.97,5.212,1.0132,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-02-10,600036.XSHG,0.2632,2630.4299,2151.5989,5.2624,1.023,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
