id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
51969,600036.XSHG,2014-03-31,2014-04-29,2014-03-31,,422512001024.0,,,,,,,56144998400.0,,,,1255000064.0,479952011264.0,,162087993344.0,36406001664.0,,20988000256.0,,5539999744.0,5937999872.0,4235000064.0,423302987776.0,56648998912.0,345279004672.0,7959000064.0,,,,353239990272.0,375000000.0,458636001280.0,,,,459010998272.0,-105770999808.0,,,,2796999936.0,,21307000832.0,,21000000.0,,,8840999936.0,12465999872.0,394000000.0,-36261998592.0,349949001728.0,313687015424.0,2014q1
51968,600036.XSHG,2014-06-30,2014-08-30,2014-06-30,,519237009408.0,,,,,,,56086999040.0,,,,9827000320.0,585379020800.0,,68282998784.0,40219000832.0,,22812999680.0,,5528999936.0,9592000512.0,66804998144.0,233247997952.0,352130990080.0,-119253999616.0,10362999808.0,,,,-108880003072.0,2312999936.0,-109729996800.0,,,,-107417001984.0,-1463000064.0,,31000000.0,,12600000512.0,,37802000384.0,26333999104.0,-21000000.0,,,18535000064.0,19267000320.0,14033999872.0,383969001472.0,0.0,383969001472.0,2014q2
51967,600036.XSHG,2014-09-30,2014-10-30,2014-09-30,,-224918994944.0,,,,,,,78726995968.0,,,,-80000000.0,-146178998272.0,,27164000256.0,-24345999360.0,,25023000576.0,,5226999808.0,3439000064.0,17286000640.0,111431000064.0,-257610006528.0,124777996288.0,10700000256.0,,,,135486996480.0,282000000.0,197202001920.0,,,,197484003328.0,-61996998656.0,,-31000000.0,,0.0,,3156999936.0,3468999936.0,15635999744.0,,,19676000256.0,-16519000064.0,-5934000128.0,-342060007424.0,0.0,-342060007424.0,2014q3
51966,600036.XSHG,2014-12-31,2015-03-19,2014-12-31,,-4401999872.0,20000000000.0,,,,,,40018001920.0,,,,-2500999936.0,77663002624.0,,73556000768.0,6988000256.0,,28361000960.0,,13034000384.0,12483000320.0,-28714000384.0,-43340001280.0,121002999808.0,228296998912.0,10652999680.0,,,,240226992128.0,5154999808.0,241819992064.0,,,,246975004672.0,-6748000256.0,,84000000.0,,5073999872.0,,11820999680.0,-26802999296.0,20000000.0,,,5155999744.0,6664999936.0,-5045000192.0,115874996224.0,0.0,115874996224.0,2014q4
51965,600036.XSHG,2015-03-31,2015-04-29,2015-03-31,,27732000768.0,12499999744.0,,,,,,73402998784.0,,,,4646000128.0,201044000768.0,,108816998400.0,,,30329999360.0,,7280999936.0,6349000192.0,4019000064.0,172269993984.0,28774000640.0,458665000960.0,10485000192.0,,,,469158002688.0,871000000.0,639057985536.0,,,,640928972800.0,-171771002880.0,,,,,,69300002816.0,,,,,12094000128.0,57206001664.0,344000000.0,-85447000064.0,471470997504.0,386024013824.0,2015q1
51964,600036.XSHG,2015-06-30,2015-08-26,2015-06-30,,292970004480.0,-7500000256.0,,,,,,76063997952.0,54394998784.0,,,5505999872.0,407439998976.0,,36286001152.0,6175000064.0,,30720999424.0,,5281999872.0,13372000256.0,38577000448.0,114939002880.0,292500996096.0,-106291003392.0,18062999552.0,,,,-88174002176.0,3351000064.0,25579999232.0,,,,27931000832.0,-116105003008.0,,,,3055000064.0,,27854000128.0,41768001536.0,,,,31559000064.0,-3704999936.0,-3017999872.0,169672998912.0,0.0,169672998912.0,2015q2
51963,600036.XSHG,2015-09-30,2015-10-30,2015-09-30,,-157481992192.0,6000000000.0,,,,,,68773003264.0,-54394998784.0,,,3492999936.0,-2657999872.0,,60428001280.0,43703001088.0,,21194999808.0,,5314999808.0,8058999808.0,-14736000000.0,142557003776.0,-145214996480.0,221495001088.0,15114999808.0,,,,236608995328.0,-1906000000.0,244242006016.0,,,,243336003584.0,-6727000064.0,,,,83000000.0,,48504000512.0,5168000000.0,16897000448.0,,,22776000512.0,25728000000.0,-401000000.0,-126615003136.0,0.0,-126615003136.0,2015q3
51962,600036.XSHG,2015-12-31,2016-03-31,2015-12-31,,118153003008.0,31600001024.0,,,,,,26503000064.0,,,,13495000064.0,356777000960.0,,141755006976.0,-49877999616.0,,19200999424.0,,8760000512.0,6984999936.0,24187000832.0,132417003520.0,224360005632.0,-122378002432.0,7744000000.0,,,,-114526003200.0,6762999808.0,-43289001984.0,,,,-37525999616.0,-76999999488.0,,83000000.0,,-2937999872.0,,171642994688.0,-46935998464.0,28000000.0,,,125986996224.0,45655998464.0,13745000448.0,206761000960.0,0.0,206761000960.0,2015q4
51961,600036.XSHG,2016-03-31,2016-04-29,2016-03-31,,7392000000.0,38999998464.0,,,,,,72966995968.0,,,,3207000064.0,149378007040.0,,114414002176.0,,,22574000128.0,,7950000128.0,4728999936.0,5354999808.0,436417003520.0,-287038996480.0,168484995072.0,8336000000.0,,,,176841998336.0,212000000.0,207445000192.0,,,,207656992768.0,-30815000576.0,,,,3800000000.0,,206171996160.0,,,,,104267997184.0,101903998976.0,-431000000.0,-216380997632.0,635842985984.0,419461988352.0,2016q1
94660,600036.XSHG,2016-06-30,2016-08-19,2016-06-30,,113558003712.0,-31100000256.0,,,,,,74486996992.0,,,,9525999616.0,229234999296.0,,102954999808.0,22727999488.0,,23675000832.0,,6213000192.0,18703998976.0,39631998976.0,242521997312.0,-13287000064.0,307060015104.0,18567999488.0,402000000.0,,,326030000128.0,2300000000.0,237796999168.0,,,,240097001472.0,85932998656.0,,,,-3800000000.0,,80626999296.0,254400004096.0,,,,154473005056.0,-73845997568.0,-330000000.0,-1530000000.0,0.0,-1530000000.0,2016q2
98593,600036.XSHG,2016-09-30,2016-10-29,2016-09-30,,-76658999296.0,23499999232.0,,,,,,54177001472.0,,,,10273999872.0,112968998912.0,,150596993024.0,-8778999808.0,,12583999488.0,,5233999872.0,7489999872.0,13304999936.0,172019007488.0,-59050000384.0,30057000960.0,25098999808.0,4000000.0,,,55160000512.0,4156999936.0,29493999616.0,,,,34325999616.0,20834000896.0,,,,,,176701997056.0,149833007104.0,17359998976.0,,,175198994432.0,1503000064.0,3380000000.0,-33333000192.0,,-33333000192.0,2016q3
100135,600036.XSHG,2016-12-31,2017-03-25,2016-12-31,,186059997184.0,236108005376.0,,,,,,33361999872.0,,,,-4777999872.0,306894012416.0,,102477996032.0,48539000832.0,,20107999232.0,,12890000384.0,10702999552.0,-10517999616.0,68132999168.0,238761000960.0,259467001856.0,8505999872.0,-422000000.0,,,268112003072.0,10835000320.0,319410012160.0,,774000000.0,,330344005632.0,-62231998464.0,,,,4521999872.0,,-245529001984.0,-399006007296.0,-17401999360.0,,,-211971997696.0,-33557000192.0,4541000192.0,147512999936.0,,147512999936.0,2016q4
104486,600036.XSHG,2017-03-31,2017-04-28,2017-03-31,,127494995968.0,,,,,,,65964998656.0,,,,25379999744.0,310227992576.0,,175236005888.0,,,30161999872.0,,9900999680.0,5406000128.0,8319000064.0,524577996800.0,-214350004224.0,144029007872.0,13662000128.0,,2000000.0,,157693001728.0,1820000000.0,251172995072.0,,,,252992995328.0,-95300001792.0,,,,8350000128.0,,196189995008.0,,2000000.0,,,117042003968.0,79147999232.0,-421000000.0,-230922993664.0,532112015360.0,301189005312.0,2017q1
106638,600036.XSHG,2017-06-30,2017-08-19,2017-06-30,,212709998592.0,21433999360.0,,,,,,60754001920.0,,,,-12631000064.0,242937004032.0,,109773996032.0,18609999872.0,,13870999552.0,,8060000256.0,23050999808.0,9941999616.0,84463001600.0,158473994240.0,77499998208.0,20180000768.0,18000000.0,-2000000.0,,97695997952.0,4204000000.0,80660996096.0,,,,84864999424.0,12830999552.0,,,,23968000000.0,,12273000448.0,138252992512.0,15262999552.0,,,43702001664.0,-31428999168.0,-919000000.0,138956996608.0,301189005312.0,440146001920.0,2017q2
110958,600036.XSHG,2017-09-30,2017-10-28,2017-09-30,,-168035000000.0,-20720000000.0,,,,,,86662000000.0,,,,32330000000.0,-42974000000.0,,98508000000.0,-18610000000.0,,23416000000.0,,5213000000.0,8524000000.0,24377000000.0,93825000000.0,-136799000000.0,260676000000.0,14251000000.0,78000000.0,,,275007000000.0,2433000000.0,168109000000.0,,,,170542000000.0,104465000000.0,,,,19678000000.0,,338424000000.0,294483000000.0,3398000000.0,,,296680000000.0,41744000000.0,3060000000.0,12470000000.0,440146000000.0,452616000000.0,2017q3
116444,600036.XSHG,2017-12-31,2018-03-24,2017-12-31,,90126000000.0,84016000000.0,,,,,,44572000000.0,,,,-3138000000.0,167326000000.0,,-61413000000.0,25205000000.0,,22310000000.0,,11366000000.0,7636000000.0,-5640000000.0,-19689000000.0,187015000000.0,321078000000.0,4112000000.0,-96000000.0,,,325350000000.0,7879000000.0,423332000000.0,,606000000.0,,431817000000.0,-106467000000.0,495000000.0,495000000.0,,453000000.0,,120173000000.0,-432736000000.0,-18663000000.0,,,186973000000.0,-66800000000.0,-5939000000.0,7809000000.0,452616000000.0,460425000000.0,2017q4
126479,600036.XSHG,2018-03-31,2018-04-28,2018-03-31,,2549000000.0,,,,,,,80242000000.0,,,,86489000000.0,229117000000.0,,151548000000.0,5349000000.0,,25660000000.0,,11208000000.0,8025000000.0,7856000000.0,282768000000.0,-53651000000.0,160985000000.0,12369000000.0,221000000.0,,,173575000000.0,5204000000.0,170642000000.0,,,,175846000000.0,-2271000000.0,,,,3966000000.0,,115995000000.0,1034000000.0,,,,134624000000.0,-18629000000.0,2107000000.0,-72444000000.0,460425000000.0,387981000000.0,2018q1
128921,600036.XSHG,2018-06-30,2018-08-25,2018-06-30,,233470000000.0,,,,,,,64593000000.0,,,,-46646000000.0,256395000000.0,,139872000000.0,-5349000000.0,,27033000000.0,,8767000000.0,25799000000.0,2195000000.0,268368000000.0,-11973000000.0,398163000000.0,17181000000.0,-221000000.0,9000000.0,,416809000000.0,2595000000.0,251651000000.0,,1033000000.0,,255279000000.0,161530000000.0,139000000.0,139000000.0,,6921000000.0,,178219000000.0,5243000000.0,,,,119370000000.0,58849000000.0,-938000000.0,207468000000.0,387981000000.0,595449000000.0,2018q2
135289,600036.XSHG,2018-09-30,2018-10-31,2018-09-30,,-297000000.0,,,,,,,108672000000.0,,,,-592000000.0,98929000000.0,,120539000000.0,,,21185000000.0,,6040000000.0,9922000000.0,19869000000.0,208010000000.0,-109081000000.0,93519000000.0,12452000000.0,-1102000000.0,0.0,,104869000000.0,3270000000.0,106863000000.0,,0.0,,110133000000.0,-5264000000.0,,,,32155000000.0,,101096000000.0,,26036000000.0,,,115390000000.0,-14294000000.0,-2899000000.0,-131538000000.0,595449000000.0,463911000000.0,2018q3
136449,600036.XSHG,2018-12-31,2019-03-23,2018-12-31,,130497000000.0,,,,,,,34382000000.0,,,,-11788000000.0,191006000000.0,,-36508000000.0,,,28037000000.0,,16555000000.0,16204000000.0,5226000000.0,52022000000.0,138984000000.0,328272000000.0,6690000000.0,1598000000.0,0.0,,338345000000.0,6423000000.0,465078000000.0,,1121000000.0,,472622000000.0,-134277000000.0,,,,29987000000.0,,120393000000.0,,-3156000000.0,,,51986000000.0,68407000000.0,6658000000.0,79772000000.0,463911000000.0,543683000000.0,2018q4
144172,600036.XSHG,2019-03-31,2019-04-30,2019-03-31,,26523000000.0,,,,,,,77848000000.0,,,,12551000000.0,217630000000.0,,207879000000.0,13507000000.0,,26164000000.0,,11294000000.0,11975000000.0,4467000000.0,390252000000.0,-172622000000.0,241975000000.0,15621000000.0,667000000.0,,,258263000000.0,2159000000.0,212468000000.0,,,,214627000000.0,43636000000.0,,,,2000000000.0,,115263000000.0,4570000000.0,,,,83708000000.0,31555000000.0,2085000000.0,-95346000000.0,543683000000.0,448337000000.0,2019q1
147362,600036.XSHG,2019-06-30,2019-08-24,2019-06-30,,353962000000.0,,,,,,,84186000000.0,,,,5435000000.0,365523000000.0,,184693000000.0,6251000000.0,,27420000000.0,,8721000000.0,17975000000.0,16509000000.0,247924000000.0,117599000000.0,211596000000.0,9854000000.0,759000000.0,,,222209000000.0,6183000000.0,248563000000.0,,,,254774000000.0,-32565000000.0,,,,9053000000.0,,194506000000.0,,4860000000.0,,,156865000000.0,37641000000.0,-1747000000.0,120928000000.0,448337000000.0,569265000000.0,2019q2
158925,600036.XSHG,2019-09-30,2019-10-31,2019-09-30,,7594000000.0,,,,,,,80339000000.0,,,,128000000.0,222163000000.0,,135986000000.0,555000000.0,,23028000000.0,,8082000000.0,15458000000.0,1946000000.0,220872000000.0,1291000000.0,39925000000.0,23427000000.0,-294000000.0,,,63058000000.0,6742000000.0,78078000000.0,,,,84792000000.0,-21734000000.0,,,,61014000000.0,,154162000000.0,,24972000000.0,,,122586000000.0,31576000000.0,-1324000000.0,9809000000.0,569265000000.0,579074000000.0,2019q3
164644,600036.XSHG,2019-12-31,2020-03-21,2019-12-31,,140345000000.0,,,,,,,80804000000.0,,,,-2047000000.0,97810000000.0,,-18821000000.0,45625000000.0,,32200000000.0,,14179000000.0,5457000000.0,-7793000000.0,39646000000.0,58164000000.0,309474000000.0,319000000.0,3931000000.0,,,313763000000.0,8880000000.0,364745000000.0,,,,373671000000.0,-59908000000.0,,,,-1460000000.0,,98705000000.0,,12850000000.0,,,89027000000.0,9678000000.0,2667000000.0,10601000000.0,579074000000.0,589675000000.0,2019q4
173852,600036.XSHG,2020-03-31,2020-04-30,2020-03-31,,319696000000.0,,,,,,,84364000000.0,,,,15546000000.0,556708000000.0,,250094000000.0,,,30049000000.0,,13484000000.0,6699000000.0,11411000000.0,469561000000.0,87147000000.0,233365000000.0,19208000000.0,264000000.0,,,252837000000.0,903000000.0,247178000000.0,,,,248081000000.0,4756000000.0,,,,2247000000.0,,75909000000.0,1119000000.0,971000000.0,,,116407000000.0,-40498000000.0,1218000000.0,52623000000.0,589675000000.0,642298000000.0,2020q1
