id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operate_cash_flow,net_loan_and_advance_decrease,net_deposit_increase,net_borrowing_from_central_bank,net_deposit_in_cb_and_ib_de,net_borrowing_from_finance_co,interest_and_commission_cashin,trade_asset_increase,net_increase_in_placements,net_buyback,tax_levy_refund,net_original_insurance_cash,insurance_cash_amount,net_insurer_deposit_investment,subtotal_operate_cash_inflow,net_loan_and_advance_increase,saving_clients_decrease_amount,net_deposit_in_cb_and_ib,central_borrowing_decrease,other_money_increase,purchase_trade_asset_increase,repurchase_decrease,handling_charges_and_commission,goods_and_services_cash_paid,goods_sale_and_service_render_cash,net_cash_re_insurance,reserve_investment_decrease,original_compensation_paid,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,gain_from_disposal,subtotal_invest_cash_inflow,invest_cash_paid,impawned_loan_net_increase,fix_intan_other_asset_acqui_cash,subtotal_invest_cash_outflow,net_invest_cash_flow,finance_cash_flow,cash_from_invest,cash_from_bonds_issue,cash_from_borrowing,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,other_reason_effect_cash,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,net_profit_cashflow_adjustment,net_profit,assets_depreciation_reserves,fixed_assets_depreciation,intangible_assets_amortization,defferred_expense_amortization,fix_intan_other_asset_dispo_loss,fixed_asset_scrap_loss,fair_value_change_loss,financial_cost,invest_loss,deffered_tax_asset_decrease,deffered_tax_liability_increase,inventory_decrease,operate_receivables_decrease,operate_payable_increase,others,net_operate_cash_flow2,activities_not_relate_major,debt_to_capital,cbs_expiring_in_one_year,financial_lease_fixed_assets,change_info_cash,cash_at_end,cash_at_beginning,equivalents_at_end,equivalents_at_beginning,other_influence2,cash_equivalent_increase2,investment_property_depreciation,net_dec_finance_out,net_cash_received_from_proxy_secu,net_inc_finance_out,net_cash_paid_to_proxy_secu,net_dec_in_placements,credit_impairment_loss
4522,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-04-24,2019-01-01,2019-03-31,2019-03-31,0,321003,定期报告,,0.0,52826000.0,,1196192000.0,,2760773000.0,,268350000.0,,,,,,7548811000.0,4655916000.0,13086000.0,139216000.0,1500000000.0,0.0,,,666036000.0,,,,,,,287861000.0,413015000.0,7839019000.0,-290208000.0,,7861271000.0,0.0,,7861335000.0,12289129000.0,,7500000.0,12296629000.0,-4435294000.0,,2004285000.0,15294029000.0,,17298314000.0,12040000000.0,562000.0,12040562000.0,5257752000.0,,,532250000.0,9890546000.0,10422796000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
6804,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-08-28,2019-01-01,2019-06-30,2019-06-30,0,321003,定期报告,,0.0,6451029000.0,1600000000.0,1468644000.0,,5985168000.0,,117946000.0,,,,,,24961933000.0,11134286000.0,,0.0,,0.0,,,1410909000.0,,,,,,,468636000.0,744831000.0,14120796000.0,10841137000.0,,24575058000.0,243747000.0,4487000.0,24824492000.0,21637833000.0,,35290000.0,21673123000.0,3151369000.0,,2004284000.0,29042356000.0,,31046640000.0,37330000000.0,660362000.0,37990362000.0,-6943722000.0,,,7048784000.0,9890546000.0,16939330000.0,,1332766000.0,910361000.0,,,0.0,-4371000.0,,-36964000.0,,-261901000.0,-173703000.0,,,-8284023000.0,16182743000.0,1124561000.0,10841137000.0,,,,,,16939330000.0,9890546000.0,,,,7048784000.0,51668000.0,,,,,,
7022,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2019-10-30,2019-01-01,2019-09-30,2019-09-30,0,321003,定期报告,,0.0,7444544000.0,,1617977000.0,,9115544000.0,,453903000.0,,,,,,20171266000.0,15191272000.0,,179416000.0,1400000000.0,0.0,577958000.0,,2071078000.0,,,,,,,633007000.0,1059556000.0,21673455000.0,-1502189000.0,,28732157000.0,0.0,,28736344000.0,37536171000.0,,44434000.0,37580605000.0,-8844261000.0,,2004285000.0,59062073000.0,,61066358000.0,50610000000.0,821796000.0,51431796000.0,9634562000.0,,,-711888000.0,9890546000.0,9178658000.0,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,
7339,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,,,13758648000.0,,2421457000.0,,12275717000.0,,882589000.0,3990100000.0,,,,,33491306000.0,20602251000.0,2589979000.0,172416000.0,1900000000.0,,,,3113397000.0,,,,,,,869869000.0,1313623000.0,31520675000.0,1970631000.0,,31014831000.0,574795000.0,6807000.0,31597633000.0,45909439000.0,,67558000.0,45976997000.0,-14379364000.0,,2004284000.0,83443081000.0,,85447365000.0,69860000000.0,822407000.0,70682407000.0,14764958000.0,,,2356225000.0,9890546000.0,12246771000.0,,2678536000.0,,103730000.0,,,-4794000.0,,-18213000.0,,-602620000.0,,,,14276145000.0,-18191092000.0,1904758000.0,1970631000.0,,,,,,,,12246771000.0,9890546000.0,,2356225000.0,,,,,,,1824181000.0
7340,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-04-22,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,,,,82340000.0,,,3090683000.0,,1163875000.0,,,,,,8650858000.0,,153586000.0,190512000.0,,,,,859822000.0,,,,,,,316932000.0,363904000.0,7255647000.0,1395211000.0,,2381259000.0,70575000.0,4998000.0,2456832000.0,3366210000.0,,15621000.0,3381831000.0,-924999000.0,,,14267922000.0,,14267922000.0,18290000000.0,506000.0,18290506000.0,-4022584000.0,,,-3552372000.0,12246771000.0,8694399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-08-28,2020-01-01,2020-06-30,2020-06-30,0,321003,定期报告,,,22722232000.0,3770255000.0,1113078000.0,,6518503000.0,,1665320000.0,,,,,,35886364000.0,12373307000.0,100705000.0,,,144631000.0,,,1852662000.0,,,,,,,505979000.0,896641000.0,20278552000.0,15607812000.0,,16096014000.0,307605000.0,62000.0,16403681000.0,19636615000.0,,31278000.0,19667893000.0,-3264212000.0,,,25207709000.0,,25207709000.0,33120000000.0,1004214000.0,34124214000.0,-8916505000.0,,,3427095000.0,12246771000.0,15673866000.0,,1346860000.0,,,,,21000.0,,114536000.0,,-324812000.0,,,,-11334948000.0,23973386000.0,1832769000.0,15607812000.0,,,,,,15673866000.0,12246771000.0,,,,3427095000.0,,,,,,,
9053,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2020-10-30,2020-01-01,2020-09-30,2020-09-30,0,321003,定期报告,,,32590832000.0,7104338000.0,61931000.0,,10273700000.0,,1191933000.0,,,,,,51232534000.0,16726948000.0,168687000.0,52392000.0,,,,,2692880000.0,,,,,,,682392000.0,1214498000.0,23393057000.0,27839477000.0,,17497183000.0,,130000.0,17497313000.0,24446816000.0,,51419000.0,24498235000.0,-7000922000.0,,,38033888000.0,,38033888000.0,56240000000.0,1004761000.0,57244761000.0,-19210873000.0,,,1627682000.0,12246771000.0,13874453000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
12882,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2021-04-30,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,,,38514189000.0,6126643000.0,51200000.0,,14213182000.0,,682321000.0,2006400000.0,,,,,61614259000.0,19719903000.0,,553076000.0,,478492000.0,,,3827877000.0,,,,,,,901324000.0,1511419000.0,28095832000.0,33518427000.0,,28670273000.0,499731000.0,178000.0,29171622000.0,32284170000.0,,81190000.0,32365360000.0,-3193738000.0,,10000000.0,53669880000.0,,53679880000.0,78310000000.0,1076379000.0,79386379000.0,-25706499000.0,,,4618190000.0,12246771000.0,16864961000.0,,2759398000.0,,,,,77000.0,,180187000.0,,-518627000.0,,,,-20285796000.0,47790127000.0,1438534000.0,33518427000.0,,,,,,16864961000.0,12246771000.0,,,,4618190000.0,,,,,,,2154527000.0
12928,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2021-04-30,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,,,8272213000.0,,0.0,,3530118000.0,,,,,,,,11975548000.0,3329505000.0,,669822000.0,683744000.0,0.0,,,975859000.0,,,,,,,323192000.0,380758000.0,12906651000.0,-931103000.0,,1004522000.0,7032000.0,6753000.0,1018307000.0,3293567000.0,,11448000.0,3305015000.0,-2286708000.0,,,9237824000.0,,9237824000.0,9560000000.0,1245000.0,9602843000.0,-365019000.0,,,-3582830000.0,16864961000.0,13282131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,169842000.0,
13124,300027168,西安银行股份有限公司,600928.XSHG,600928,,,2021-08-28,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,,,12482830000.0,,,,7156152000.0,,,,,,,,19641117000.0,6058283000.0,1124563000.0,1135353000.0,2048366000.0,,2107688000.0,5237410000.0,2456427000.0,,,,,,,518421000.0,944244000.0,22361772000.0,-2720655000.0,,12329446000.0,172774000.0,21000.0,12502241000.0,22594576000.0,,18848000.0,22613424000.0,-10111183000.0,,,32921955000.0,,32921955000.0,23730000000.0,865045000.0,24663365000.0,8258590000.0,,,-4573248000.0,16864961000.0,12291713000.0,,1418801000.0,,,,,,,-27387000.0,,-179317000.0,-235174000.0,,,-9309160000.0,3637753000.0,794164000.0,-2720655000.0,,,,,,12291713000.0,16864961000.0,,,,-4573248000.0,108506000.0,,,,,226116000.0,1071159000.0
