id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
414975,600928.XSHG,2021-09-30,2021-10-29,2021-09-30,0.1378,607782000.0,659247000.0,177062000.0,2.32,2.3,0.19,35.02,,62.36,37.64,35.02,,26.69,,73.03,26.82,99.27,,199.57,530.23,-1.79,5.41,-1.79,5.41,-6.26,-12.39,-4.71,-13.69,-4.81,-13.72,2021q3
427174,600928.XSHG,2021-12-31,2022-04-29,2021-12-31,0.1742,770609000.0,807591000.0,254824000.0,2.85,2.84,0.23,40.88,,57.41,42.59,40.88,,29.73,,68.51,31.58,99.54,,686.98,1612.93,-4.67,8.25,-4.67,8.25,-2.77,22.5,0.82,26.37,1.12,26.45,2021q4
427580,600928.XSHG,2022-03-31,2022-04-29,2022-03-31,0.1368,613881000.0,690291000.0,42859000.0,2.18,2.2,0.18,39.43,,55.26,44.74,39.43,,22.7,,94.72,6.27,100.99,,71.42,159.66,-18.52,-18.62,-18.52,-18.62,-18.15,-14.52,-14.07,-21.51,-14.17,-21.48,2022q1
1221581,600928.XSHG,2022-06-30,2022-08-31,2022-06-30,0.1393,613165000.0,619157000.0,217501000.0,2.19,2.17,0.18,36.24,,63.81,36.19,36.24,,26.71,,64.48,34.92,99.01,,1166.94,3224.39,2.96,10.87,2.96,10.87,-17.72,-10.3,-12.78,1.89,-12.73,1.88,2022q2
1364156,600928.XSHG,2022-09-30,2022-10-29,2022-09-30,0.1242,553472000.0,577465000.0,173279000.0,1.94,1.94,0.15,34.36,,64.08,35.92,34.36,,30.85,,70.29,30.13,100.3,,258.12,718.63,-8.21,-6.03,-8.21,-6.03,-12.41,-6.73,-9.95,-10.9,-9.88,-10.9,2022q3
2014792,600928.XSHG,2022-12-31,2023-04-28,2022-12-31,0.1452,643570000.0,593030000.0,207223000.0,2.23,2.22,0.17,37.83,,65.24,34.76,37.83,,34.4,,64.98,34.9,99.71,,1574.75,4530.19,-10.03,6.11,-10.03,6.11,-26.57,2.7,-16.73,16.85,-16.63,16.97,2022q4
2010934,600928.XSHG,2023-03-31,2023-04-28,2023-03-31,0.14800000000000002,657709000.0,699556000.0,359670000.0,2.22,2.22,0.16,36.44,,61.25,38.75,36.44,,22.48,,48.59,51.42,100.0,,-228.94,-590.8,16.99,5.82,16.99,5.82,1.34,17.96,8.11,1.91,8.2,1.9,2023q1
2701684,600928.XSHG,2023-06-30,2023-08-31,2023-06-30,0.1519,674853000.0,674562000.0,166626000.0,2.25,2.25,0.16,41.77,,58.34,41.66,41.77,,29.87,,75.26,24.69,99.97,,204.11,489.89,-5.36,-10.32,-5.36,-10.32,8.95,-3.57,9.08,2.81,9.0,2.63,2023q2
3001379,600928.XSHG,2023-09-30,2023-10-31,2023-09-30,0.1288,569493000.0,567649000.0,273239000.0,1.9,1.89,0.13,35.41,,64.88,35.12,35.41,,30.2,,51.87,48.14,99.46,,752.94,2143.93,0.54,-0.17,0.54,-0.17,-1.7,-15.85,3.63,-15.35,3.77,-15.17,2023q3
3024675,600928.XSHG,2023-12-31,2024-04-30,2023-12-31,0.1253,551193000.0,444512000.0,815379000.0,1.82,1.8,0.13,25.81,,79.46,20.54,25.81,,27.27,,-81.75,179.73,98.98,,45.49,221.49,26.86,33.89,26.86,33.89,-25.04,-21.69,-13.46,-2.42,-13.72,-2.74,2023q4
3026058,600928.XSHG,2024-03-31,2024-04-30,2024-03-31,0.1536,682948000.0,698937000.0,573002000.0,2.19,2.19,0.16,36.23,,62.93,37.07,36.23,,22.28,,18.07,82.22,100.05,,-575.61,-1552.76,4.44,-12.88,4.44,-12.88,-0.09,57.24,3.85,22.29,3.79,22.58,2024q1
3135568,600928.XSHG,2024-06-30,2024-08-30,2024-06-30,0.1472,654528000.0,602183000.0,413830000.0,2.06,2.06,0.15,37.7,,65.32,34.68,37.7,,26.22,,31.3,68.78,100.05,,392.99,1133.18,7.25,-7.9,7.25,-7.9,-10.73,-13.84,-3.19,-4.17,-3.08,-4.16,2024q2
3148328,600928.XSHG,2024-09-30,2024-10-31,2024-09-30,0.1328,590103000.0,,358363000.0,1.83,1.83,0.13,30.96,,,26.2,30.96,,,,,71.77,99.99,,-96.1,,17.98,9.82,17.98,9.82,-11.99,-17.04,3.15,-9.8,3.07,-9.79,2024q3
3186432,600928.XSHG,2024-12-31,2025-04-30,2024-12-31,0.1421,626699000.0,,967989000.0,1.91,1.9,0.14,23.76,,,22.73,23.76,,,,,157.89,99.24,,-211.09,,22.98,39.56,22.98,39.56,36.09,21.08,13.2,7.09,13.4,7.0,2024q4
3186283,600928.XSHG,2025-03-31,2025-04-30,2025-03-31,0.1602,712183000.0,696449000.0,166649000.0,2.12,2.12,0.14,34.84,,65.84,34.16,34.84,,20.45,,76.21,23.97,100.03,,147.56,431.99,8.14,-23.39,8.14,-23.39,-0.36,15.13,4.0,12.35,4.3,12.74,2025q1
3199354,600928.XSHG,2025-06-30,2025-08-29,2025-06-30,0.1664,741435000.0,701151000.0,943316000.0,2.02,2.03,0.14,23.37,,77.85,22.15,23.37,,15.59,,-34.61,134.83,100.24,,-272.5,-1230.3,82.31,55.26,82.31,55.26,16.43,0.68,13.0,4.12,13.06,3.89,2025q2
3213002,600928.XSHG,2025-09-30,2025-10-31,2025-09-30,0.1308,600689000.0,521607000.0,-7476000.0,1.47,1.52,0.11,23.35,,79.02,20.98,23.35,,20.62,,105.35,-1.49,103.3,,105.67,503.74,30.39,-21.45,30.39,-21.45,4.41,-25.61,-1.66,-21.5,-1.47,-21.38,2025q3
3245480,600928.XSHG,2025-12-31,2026-04-23,2025-12-31,0.1388,616417000.0,587148000.0,-311481000.0,1.55,1.55,0.11,27.1,,74.19,25.81,27.1,,27.44,,153.34,-53.15,99.94,,-478.88,-1855.22,-14.53,-8.52,-14.53,-8.52,-2.94,12.57,-2.52,6.16,-2.34,6.06,2025q4
3245170,600928.XSHG,2026-03-31,2026-04-23,2026-03-31,0.1701,754630000.0,743536000.0,340985000.0,1.87,1.86,0.14,26.19,,74.24,25.76,26.19,,14.31,,54.1,45.83,99.84,,571.48,2218.11,41.54,26.87,41.54,26.87,6.76,26.64,6.4,22.63,6.16,22.55,2026q1
