day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2019-03-01,600928.XSHG,0.0993,299.5556,29.9556,14.0569,1.6001,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-04,600928.XSHG,0.1047,329.3333,32.9333,15.4543,1.7591,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-05,600928.XSHG,0.2329,362.2222,36.2222,16.9976,1.9348,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-06,600928.XSHG,0.4122,398.6667,39.8667,18.7078,2.1295,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-07,600928.XSHG,0.4481,438.6667,43.8667,20.5848,2.3432,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-08,600928.XSHG,5.255,482.6667,48.2667,22.6496,2.5782,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-11,600928.XSHG,69.9203,531.1111,53.1111,24.9229,2.837,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-12,600928.XSHG,56.1539,536.8889,53.6889,25.194,2.8678,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-13,600928.XSHG,35.4981,508.8889,50.8889,23.8801,2.7183,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-14,600928.XSHG,32.3881,462.2222,46.2222,21.6902,2.469,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-15,600928.XSHG,23.6003,452.4444,45.2444,21.2314,2.4168,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-18,600928.XSHG,25.0321,497.7778,49.7778,23.3587,2.6589,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-19,600928.XSHG,49.9423,512.0,51.2,24.0261,2.7349,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-20,600928.XSHG,48.4805,563.1111,56.3111,26.4245,3.0079,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-21,600928.XSHG,34.2156,550.2222,55.0222,25.8197,2.939,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-22,600928.XSHG,50.5938,540.0,54.0,25.34,2.8844,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-25,600928.XSHG,34.7511,514.6667,51.4667,24.1512,2.7491,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2019-03-26,600928.XSHG,26.9612,513.3333,51.3333,24.0886,2.742,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
