id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
140109,600928.XSHG,2019-03-31,2019-04-24,2019-03-31,,52826000.0,,,,,,,2760773000.0,268350000.0,,,369870000.0,7548811000.0,,4655916000.0,139216000.0,,666036000.0,,287861000.0,413015000.0,163889000.0,7839019000.0,-290208000.0,7861271000.0,,64000.0,,,7861335000.0,7500000.0,12289129000.0,,,,12296629000.0,-4435294000.0,2004285000.0,,,15294029000.0,,17298314000.0,12040000000.0,562000.0,,,12040562000.0,5257752000.0,,532250000.0,9890546000.0,10422796000.0,2019q1
148504,600928.XSHG,2019-06-30,2019-08-28,2019-06-30,,6398203000.0,,,,,,,3224395000.0,-150404000.0,,,726526000.0,17413122000.0,,6478370000.0,,,744873000.0,,180775000.0,331816000.0,198245000.0,6281777000.0,11131345000.0,16713787000.0,,4423000.0,,,16963157000.0,27790000.0,9348704000.0,,,,9376494000.0,7586663000.0,-1000.0,,,13748327000.0,,13748326000.0,25290000000.0,659800000.0,,,25949800000.0,-12201474000.0,,6516534000.0,10422796000.0,16939330000.0,2019q2
155116,600928.XSHG,2019-09-30,2019-10-30,2019-09-30,,993515000.0,,,,,,,3130376000.0,335957000.0,,,-956798000.0,-4790667000.0,,4056986000.0,,,660169000.0,,164371000.0,314725000.0,199034000.0,7552659000.0,-12343326000.0,4157099000.0,,-1500000.0,,,3911852000.0,9144000.0,15898338000.0,,,,15907482000.0,-11995630000.0,1000.0,,,30019717000.0,,30019718000.0,13280000000.0,161434000.0,,,13441434000.0,16578284000.0,,-7760672000.0,16939330000.0,9178658000.0,2019q3
169235,600928.XSHG,2019-12-31,2020-04-22,2019-12-31,,6314104000.0,,,,,,,3160173000.0,428686000.0,,,23197000.0,13320040000.0,,5410979000.0,-7000000.0,,1042319000.0,,236862000.0,254067000.0,297972000.0,9847220000.0,3472820000.0,2282674000.0,,3820000.0,,,2861289000.0,23124000.0,8373268000.0,,,,8396392000.0,-5535103000.0,-1000.0,,,24381008000.0,,24381007000.0,19250000000.0,611000.0,,,19250611000.0,5130396000.0,,3068113000.0,9178658000.0,12246771000.0,2019q4
169202,600928.XSHG,2020-03-31,2020-04-22,2020-03-31,,2303337000.0,82340000.0,,,,,,3090683000.0,1163875000.0,,,11915000.0,8650858000.0,,5178902000.0,190512000.0,,859822000.0,,316932000.0,363904000.0,191989000.0,7255647000.0,1395211000.0,2381259000.0,70575000.0,4998000.0,,,2456832000.0,15621000.0,3366210000.0,,,,3381831000.0,-924999000.0,,,,14267922000.0,,14267922000.0,18290000000.0,506000.0,,,18290506000.0,-4022584000.0,,-3552372000.0,12246771000.0,8694399000.0,2020q1
190045,600928.XSHG,2020-06-30,2020-08-28,2020-06-30,,20418895000.0,3687915000.0,,,,,,3427820000.0,501445000.0,,,83753000.0,27235506000.0,,7194405000.0,-45881000.0,,992840000.0,,189047000.0,532737000.0,222538000.0,13022905000.0,14212601000.0,13714755000.0,237030000.0,-4936000.0,,,13946849000.0,15657000.0,16270405000.0,,,,16286062000.0,-2339213000.0,,,,10939787000.0,,10939787000.0,14830000000.0,1003708000.0,,,15833708000.0,-4893921000.0,,6979467000.0,8694399000.0,15673866000.0,2020q2
195237,600928.XSHG,2020-09-30,2020-10-30,2020-09-30,,9868600000.0,3334083000.0,,,,,,3755197000.0,-473387000.0,,,-87176000.0,15346170000.0,,4353641000.0,-92239000.0,,840218000.0,,176413000.0,317857000.0,131883000.0,3114505000.0,12231665000.0,1401169000.0,,68000.0,,,1093632000.0,20141000.0,4810201000.0,,,,4830342000.0,-3736710000.0,,,,12826179000.0,,12826179000.0,23120000000.0,547000.0,,,23120547000.0,-10294368000.0,,-1799413000.0,15673866000.0,13874453000.0,2020q3
222380,600928.XSHG,2020-12-31,2021-04-30,2020-12-31,,5923357000.0,-977695000.0,,,,,,3939482000.0,-509612000.0,,,11832000.0,10381725000.0,,2992955000.0,500684000.0,,1134997000.0,,218932000.0,296921000.0,557331000.0,4702775000.0,5678950000.0,11173090000.0,,48000.0,,,11674309000.0,29771000.0,7837354000.0,,,,7867125000.0,3807184000.0,,,,15635992000.0,,15645992000.0,22070000000.0,71618000.0,,,22141618000.0,-6495626000.0,,2990508000.0,13874453000.0,16864961000.0,2020q4
221665,600928.XSHG,2021-03-31,2021-04-30,2021-03-31,,8272213000.0,,,,,,,3530118000.0,,,,173134000.0,11975548000.0,,3329505000.0,669822000.0,,975859000.0,,323192000.0,380758000.0,159274000.0,12906651000.0,-931103000.0,1004522000.0,7032000.0,6753000.0,,,1018307000.0,11448000.0,3293567000.0,,,,3305015000.0,-2286708000.0,,,,9237824000.0,,9237824000.0,9560000000.0,1245000.0,,41598000.0,9602843000.0,-365019000.0,,-3582830000.0,16864961000.0,13282131000.0,2021q1
226407,600928.XSHG,2021-06-30,2021-08-28,2021-06-30,,4210617000.0,,,,,,,3626034000.0,,,,-171082000.0,7665569000.0,,2728778000.0,465531000.0,,1480568000.0,,195229000.0,563486000.0,345627000.0,9455121000.0,-1789552000.0,11324924000.0,165742000.0,-6732000.0,,,11483934000.0,7400000.0,19301009000.0,,,,19308409000.0,-7824475000.0,,,,23684131000.0,,23684131000.0,14170000000.0,863800000.0,,26722000.0,15060522000.0,8623609000.0,,-990418000.0,13282131000.0,12291713000.0,2021q2
