id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,deposit_in_ib,cash_equivalents,deposit_client,cash_in_cb,settlement_provi,settlement_provi_client,metal,lend_capital,fairvalue_fianancial_asset,other_grow_asset,bought_sellback_assets,interest_receivable,insurance_receivables,recover_receivable,separate_receivable,not_time_fund,not_decide_fund,response_fund,health_fund,margin_loan,deposit_period,loan_and_advance,margin_out,agent_asset,investment_reveiable,advance_payment,hold_for_sale_assets,hold_to_maturity_investments,longterm_equity_invest,finance_out,capital_margin_out,investment_property,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_cash_flow,invest_withdrawal_cash,invest_proceeds,other_cash_from_invest_act,gain_from_disposal,subtotal_invest_cash_inflow,inventories,fixed_assets,constru_in_process,intangible_assets,trade_fee,long_deferred_expense,fixed_assets_liquidation,independent_account_asset,deferred_tax_assets,other_asset,total_assets,borrowing_from_centralbank,deposit_in_ib_and_other,shortterm_loan,loan_pledge,borrowing_capital,fairvalue_financial_liability,derivative_financial_liability,sold_buyback_secu_proceeds,deposit_absorb,proxy_secu_proceeds,proxy_sell_proceeds,notes_payable,advance_peceipts,insurance_receive_early,commission_payable,insurance_payable,salaries_payable,taxs_payable,interest_payable,proxy_liability,estimate_liability,compensation_payable,interest_insurance_payable,investment_money,not_time_reserve,not_decide_reserve,live_reserve,longterm_reserve,longterm_loan,bonds_payable,independent_account,deferred_tax_liability,other_liability,total_liability,paidin_capital,capital_reserve_fund,treasury_stock,surplus_reserve_fund,equities_parent_company_owners,retained_profit,minority_interests,currency_mis,total_owner_equities,total_liability_equity,perferred_share_liability,account_receivable,other_equity_tools,perferred_share_equity,pep_debt_equity,other_comprehensive_income,good_will,shortterm_loan_payable,accounts_payable,ordinary_risk_reserve_fund,contract_assets,hold_sale_asset,bond_invest,other_bond_invest,other_equity_tools_invest,contract_liability,usufruct_assets,liease_liability
14563,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-04-28,2022-01-01,2022-03-31,2022-03-31,0,321003,定期报告,9288506401.3,,,21730872849.39,,,,29719313835.33,41717501418.63,,2990118537.6,,,,,,,,,,,209179907169.56,,,,,,,412066913.4,,,32907564.1,,,,,,,,,,,1134833372.83,90000.0,111268256.01,,,,,2458578299.85,1973749861.72,408725022663.78,18676058580.99,7094231592.1,,,2164138549.4,112022997.95,,21403082338.58,315760924887.69,,,,,,,,48026492.31,373806513.84,,,211748826.16,,,,,,,,,10962497913.62,,251322059.7,636555128.26,377785455417.42,5695697168.0,5558468355.1,,1701657070.4,30939567246.36,7566520632.27,,,30939567246.36,408725022663.78,,,4998730566.03,,,314993408.24,,,,5103500046.32,,,55386576008.7,32464738932.55,8250000.0,,115743242.81,91039536.82
15006,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-08-30,2022-01-01,2022-06-30,2022-06-30,0,321003,定期报告,10210685871.37,,,20085001936.01,,,,32534672908.49,47366956242.08,,5760106264.73,,,,,,,,,,,212661429976.77,,,,,,,407365622.85,,,32070097.25,,,,,,,,,,,1117360803.53,90000.0,111646820.18,,,,,2565797677.19,1985978173.99,429402162959.86,17155701893.71,6002246249.69,,,3377437000.0,230110960.27,,33813551966.68,322981076407.11,,,,,,,,52329311.92,309166194.29,,,260992199.63,,,,,,,,,12935520730.03,,277795749.51,1201221348.05,398681068169.22,5695697168.0,5558468355.1,,1701657070.4,30721094790.64,7331667718.77,,,30721094790.64,429402162959.86,,,4998730566.03,,4998730566.03,331373866.02,,,,5103500046.32,,,60901149263.2,33546425617.93,8250000.0,,107175684.29,83918158.33
15117,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2022-10-29,2022-01-01,2022-09-30,2022-09-30,0,321003,定期报告,9647585362.6,,,21296018206.28,,,,32771707644.62,44902190643.77,,8432897564.28,,,,,,,,,,,219454635428.41,,,,,,,405442777.75,,,31919286.29,,,,,,,,,,,1110091579.61,90000.0,116322083.16,,,,,2543556452.35,1877095995.5,433021610934.29,12926639452.15,8517449031.1,,,3285060180.56,293351874.25,,35390646224.56,324276070994.0,,,,,,,,69712315.72,357087464.78,,,211748826.16,,,,,,,,,14297337413.32,,390235853.03,1398415093.03,401494650067.92,5695697168.0,5558698307.93,,1701657070.4,31526960866.37,7871050194.06,,,31526960866.37,433021610934.29,,,4998730566.03,,4998730566.03,597627513.63,,,,5103500046.32,,,60361265997.97,29964199437.82,8250000.0,,98342473.88,80895345.26
15614,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2022-01-01,2022-12-31,2022-12-31,0,321003,定期报告,9528971131.37,,,24393023156.18,,,,37389249103.02,36919914859.72,,5454875133.38,,,,,,,,,,,220131223933.25,,,,,,,412981476.16,,,31103096.8,,,,,,,,,,,1102372554.09,90000.0,110582885.18,,,,,2753083354.27,1707199311.3,432081950358.89,9874669985.7,9587157377.08,,,3286943194.44,161265602.18,,34945237568.17,323302856207.9,,,,,,,,73708661.21,327068475.22,,,248914797.14,,,,,,,,,17846176279.88,,247076651.76,661962655.6,400628546011.68,5695697168.0,5558698307.93,,1873564169.49,31453404347.21,7384200213.65,,,31453404347.21,432081950358.89,,,4998730566.03,,4998730566.03,386013875.79,,,,5556500046.32,,,61447070643.75,30605881806.61,8250000.0,,86077913.81,65508555.4
15636,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-04-29,2023-01-01,2023-03-31,2023-03-31,0,321003,定期报告,9559265959.86,,,22392200727.98,,,,42654369380.78,38394866492.58,,11802184556.06,,,,,,,,,,,229894776936.42,,,,,,,410854862.38,,,30952285.84,,,,,,,,,,,1091210273.04,90000.0,115379594.85,,,,,2767967486.29,1813102258.6,458161916422.8,10444386930.64,15420605946.45,,,3785200222.23,,,39490571740.5,332826847440.73,,,,,,,,56460206.59,312275039.46,,,248914797.14,,,,,,,,,22472889116.57,,265890078.1,816169951.99,426198453694.49,5695697168.0,5558698307.93,,1873564169.49,31963462728.31,7903937156.54,,,31963462728.31,458161916422.8,,,4998730566.03,,4998730566.03,376335314.0,,,,5556500046.32,,,65987425853.14,31159893540.06,8250000.0,,79126214.92,58242224.09
15715,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-08-26,2023-01-01,2023-06-30,2023-06-30,0,321003,定期报告,8118546722.19,,,22537947471.62,,,,43577393792.04,41594039606.71,,4018753795.92,,,,,,,,,,,237213000063.12,,,,,,,398991199.55,,,29871834.79,,,,,,,,,,,1056237219.88,90000.0,122502170.02,,,,,2991321613.54,1717917312.15,457290845856.1,11948170388.86,16878674720.02,,,903817333.33,,,30448967254.65,338239313367.41,,,,,,,,59031393.85,379959202.11,,,240448653.88,,,,,,,,,,,400874533.43,1632255407.54,425358827801.99,5695697168.0,5558141637.62,,1873049935.53,31932018054.11,7609709638.51,,,31932018054.11,457290845856.1,,,4998730566.03,,4998730566.03,640189062.1,,,24174707636.38,5556500046.32,,,65485953451.93,28348659446.11,8250000.0,,71370156.53,52607910.53
15920,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2023-10-28,2023-01-01,2023-09-30,2023-09-30,0,321003,定期报告,8009284119.58,,,21335069939.9,,,,42134738086.48,33688458403.85,,9255258557.72,,,,,,,,,,,237890042972.86,,,,,,,393425123.28,,,29268587.33,,,,,,,,,,,1036452892.93,341606.77,132305081.1,,,,,3000052592.39,1663879795.7,454404589060.73,11575922057.43,17679559880.88,,,2304231500.0,332398461.26,,31209469125.05,340965501889.08,,,,,,,,65598284.1,368936785.66,,,248914797.14,,,,,,,,,15668145250.86,,443192352.59,1022065251.26,421954160199.08,5695697168.0,5558141637.62,,1873049935.53,32450428861.65,8157465797.11,,,32450428861.65,454404589060.73,,,4998730566.03,,4998730566.03,610843711.04,,,,5556500046.32,,,66578374706.29,29161908709.18,8250000.0,,87477885.37,70224563.77
16269,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2024-04-27,2024-01-01,2024-03-31,2024-03-31,0,321003,定期报告,7596020036.38,,,21308505286.37,,,,37307043697.38,33636407288.25,,4840169954.37,,,,,,,,,,,248127268407.45,,,,,,,349440348.1,,,28793806.79,,,,,,,,,,,1004289962.9,341606.77,126795966.84,,,,,3088374228.75,1785719893.31,457908303910.79,11111531757.52,10626700651.14,,,2101141166.66,,,33983612003.0,342893847608.09,,,,,,,,55866579.4,229959991.39,,,255992183.92,,,,,,,,,21483883024.46,,679127307.04,730977356.75,424254605482.27,5695697168.0,5558141637.62,,2056639522.61,33653698428.52,8332608819.05,,,33653698428.52,457908303910.79,,,4998730566.03,,4998730566.03,1155380668.89,,,,5856500046.32,,,67531496628.62,30520432528.59,535932735.37,,121271534.55,101965852.9
16284,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2024-04-27,2023-01-01,2023-12-31,2023-12-31,0,321003,定期报告,8360123533.79,,,20845871205.6,,,,38276001194.53,32979948231.43,,4037088381.41,,,,,,,,,,,238067756336.3,,,,,,,349440348.1,,,29498472.16,,,,,,,,,,,1023612524.25,341606.77,137006394.09,,,,,3072175866.63,2024899132.01,448964554172.09,11439425863.21,13385651457.57,,,2101511111.11,,,34240383871.65,337463927631.3,,,,,,,,63884655.55,190405334.78,,,255992183.92,,,,,,,,,15751754229.29,,547528312.78,661791212.08,416195612657.87,5695697168.0,5558141637.62,,2056639522.61,32768941514.22,7808394731.6,,,32768941514.22,448964554172.09,,,4998730566.03,,,794837842.04,,,,5856500046.32,,,69278869410.73,29836024044.27,535932735.37,,109964754.65,93356794.63
16582,300021964,兰州银行股份有限公司,001227.XSHE,001227,,,2024-08-29,2024-01-01,2024-06-30,2024-06-30,0,321003,定期报告,5854042456.59,,,23101640501.92,,,,42669461144.66,39056359376.99,,2255117217.11,,,,,,,,,,,245969111150.02,,,,,,,342929391.28,,,29827088.11,,,,,,,,,,,986687010.96,624625.64,121358472.47,,,,,3333733879.73,2257098136.29,465254029903.63,11224831776.19,12054398575.77,,,2101144500.0,793451884.75,,28709522488.47,351936486104.1,,,,,,,,57295614.1,421718410.93,,,257996511.68,,,,,,,,,21786988772.84,,771275994.74,1284416888.7,431492676574.86,5695697168.0,5558141637.62,,2056639522.61,33761353328.77,8141427682.67,,,33761353328.77,465254029903.63,,,4998730566.03,,4998730566.03,1454216705.52,,,,5856500046.32,,,64397830061.29,34230649295.53,535932735.37,,111627359.67,93149052.59
