id,code,statDate,pubDate,statDate.1,total_operating_revenue,operating_revenue,interest_income,premiums_earned,commission_income,total_operating_cost,operating_cost,interest_expense,commission_expense,refunded_premiums,net_pay_insurance_claims,withdraw_insurance_contract_reserve,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,sale_expense,administration_expense,financial_expense,asset_impairment_loss,fair_value_variable_income,investment_income,invest_income_associates,exchange_income,operating_profit,non_operating_revenue,non_operating_expense,disposal_loss_non_current_liability,total_profit,income_tax_expense,net_profit,np_parent_company_owners,minority_profit,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,rd_expenses,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss,net_open_hedge_income,interest_cost_fin,interest_income_fin,other_earnings,other_composite_income_mino_at,requested_period
92080,601998.XSHG,2014-03-31,2014-04-30,2014-03-31,29800000000.0,29800000000.0,22136000000.0,,6168000000.0,15449000000.0,,,,,0.0,0.0,,0.0,2135000000.0,,8365000000.0,,4949000000.0,846000000.0,956000000.0,80000000.0,-337000000.0,14351000000.0,33000000.0,10000000.0,,14374000000.0,3443000000.0,10931000000.0,10706000000.0,225000000.0,0.23,0.23,1680000000.0,12611000000.0,12352000000.0,259000000.0,,,,,,,,,,,2014q1
92079,601998.XSHG,2014-06-30,2014-08-29,2014-06-30,32306000000.0,32306000000.0,23478000000.0,,6639000000.0,17178000000.0,,,,,0.0,0.0,,0.0,2215000000.0,,8295000000.0,,11617000000.0,-215000000.0,1334000000.0,26000000.0,1033000000.0,15128000000.0,67000000.0,66000000.0,,15129000000.0,3635000000.0,11494000000.0,11328000000.0,166000000.0,0.2416,0.24,1815000000.0,13309000000.0,13124000000.0,185000000.0,,,,,,,,,,,2014q2
92078,601998.XSHG,2014-09-30,2014-10-30,2014-09-30,30462000000.0,30462000000.0,24434000000.0,,6028000000.0,16925000000.0,,,,,0.0,0.0,,0.0,2146000000.0,,8622000000.0,,17774000000.0,226000000.0,306000000.0,47000000.0,-566000000.0,13537000000.0,92000000.0,39000000.0,,13590000000.0,3162000000.0,10428000000.0,10246000000.0,182000000.0,0.21899999999999997,0.22,561000000.0,10989000000.0,10804000000.0,185000000.0,,,,,,,,,,,2014q3
92077,601998.XSHG,2014-12-31,2015-03-21,2014-12-31,32148000000.0,32148000000.0,24693000000.0,,6478000000.0,20760000000.0,,,,,0.0,0.0,,0.0,2331000000.0,,12530000000.0,,23673000000.0,204000000.0,-11000000.0,49000000.0,697000000.0,11388000000.0,135000000.0,42000000.0,,11481000000.0,2880000000.0,8601000000.0,8412000000.0,189000000.0,0.1798,0.18,1124000000.0,9725000000.0,9586000000.0,139000000.0,,,,,,,,,,,2014q4
92076,601998.XSHG,2015-03-31,2015-04-25,2015-03-31,32992000000.0,32992000000.0,24053000000.0,,8184000000.0,18347000000.0,,,,,0.0,0.0,,0.0,2478000000.0,,9350000000.0,,6519000000.0,-473000000.0,675000000.0,-14000000.0,527000000.0,14645000000.0,20000000.0,28000000.0,,14637000000.0,3540000000.0,11097000000.0,10928000000.0,169000000.0,0.23,0.23,306000000.0,11403000000.0,11135000000.0,268000000.0,,,,,,,,,,,2015q1
92075,601998.XSHG,2015-06-30,2015-08-19,2015-06-30,37046000000.0,37046000000.0,25691000000.0,,9296000000.0,21581000000.0,,,,,0.0,0.0,,0.0,2587000000.0,,8822000000.0,,16691000000.0,30000000.0,1366000000.0,155000000.0,629000000.0,15465000000.0,43000000.0,25000000.0,,15483000000.0,3611000000.0,11872000000.0,11658000000.0,214000000.0,0.2478,0.25,528000000.0,12400000000.0,12189000000.0,211000000.0,,,,,,,,,,,2015q2
92074,601998.XSHG,2015-09-30,2015-10-28,2015-09-30,37415000000.0,37415000000.0,27002000000.0,,8588000000.0,23794000000.0,,,,,0.0,0.0,,0.0,2405000000.0,,9615000000.0,,28465000000.0,683000000.0,844000000.0,-115000000.0,264000000.0,13621000000.0,137000000.0,36000000.0,,13722000000.0,3257000000.0,10465000000.0,10340000000.0,125000000.0,0.2198,0.22,1359000000.0,11824000000.0,11568000000.0,256000000.0,,,,,,,,,,,2015q3
92073,601998.XSHG,2015-12-31,2016-03-24,2015-12-31,37681000000.0,37681000000.0,27687000000.0,,9606000000.0,26775000000.0,,,,,0.0,0.0,,0.0,2563000000.0,,12640000000.0,,40037000000.0,-759000000.0,242000000.0,27000000.0,880000000.0,10906000000.0,291000000.0,53000000.0,,11144000000.0,2838000000.0,8306000000.0,8232000000.0,74000000.0,0.17600000000000002,0.18,3451000000.0,11757000000.0,11683000000.0,74000000.0,,,,,,,,,,,2015q4
92072,601998.XSHG,2016-03-31,2016-04-28,2016-03-31,40479000000.0,40479000000.0,27562000000.0,,11037000000.0,25738000000.0,,,,,0.0,0.0,,0.0,2627000000.0,,10088000000.0,,13023000000.0,-417000000.0,1987000000.0,,274000000.0,14741000000.0,76000000.0,12000000.0,,14805000000.0,3602000000.0,11203000000.0,11200000000.0,3000000.0,0.23,0.23,-320000000.0,10883000000.0,10880000000.0,3000000.0,,,,,,,,,,,2016q1
98036,601998.XSHG,2016-06-30,2016-08-26,2016-06-30,37726000000.0,37726000000.0,25874000000.0,,10259000000.0,21294000000.0,,,,,0.0,0.0,,0.0,1061000000.0,,9372000000.0,,23884000000.0,-116000000.0,1085000000.0,,597000000.0,16432000000.0,58000000.0,14000000.0,,16476000000.0,4002000000.0,12474000000.0,12400000000.0,74000000.0,0.2522,0.25,-717000000.0,11757000000.0,11683000000.0,74000000.0,,,,,,,,,,,2016q2
