day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio,field_set
2014-01-02,601998.XSHG,0.0416,1805.9908,1231.5393,5.2097,0.8216,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-03,601998.XSHG,0.0533,1777.9184,1212.3962,5.1287,0.8088,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-06,601998.XSHG,0.0427,1749.846,1193.2531,5.0477,0.796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-07,601998.XSHG,0.0383,1745.1673,1190.0626,5.0342,0.7939,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-08,601998.XSHG,0.0262,1749.846,1193.2531,5.0477,0.796,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-09,601998.XSHG,0.0322,1740.4886,1186.8721,5.0207,0.7918,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-10,601998.XSHG,0.0358,1735.8098,1183.6816,5.0072,0.7896,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-13,601998.XSHG,0.0527,1759.2035,1199.6342,5.0747,0.8003,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-14,601998.XSHG,0.0437,1745.1673,1190.0626,5.0342,0.7939,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-15,601998.XSHG,0.0905,1703.0587,1161.348,4.9128,0.7747,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-16,601998.XSHG,0.0343,1698.38,1158.1575,4.8993,0.7726,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-17,601998.XSHG,0.0292,1679.665,1145.3954,4.8453,0.7641,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-20,601998.XSHG,0.0227,1679.665,1145.3954,4.8453,0.7641,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
2014-01-21,601998.XSHG,0.0219,1693.7012,1154.9669,4.8858,0.7705,"day,code,turnover_ratio,market_cap,circulating_market_cap,pe_ratio,pb_ratio"
