id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
92072,601998.XSHG,2014-03-31,2014-04-30,2014-03-31,,278475014144.0,,,,,,,52004999168.0,,,,21000000.0,385964015616.0,,98888998912.0,41507000320.0,,22969999360.0,,7424999936.0,4624999936.0,20312999936.0,399037988864.0,-13073999872.0,290682011648.0,62000000.0,,,,290746990592.0,742000000.0,287506006016.0,,,,288248004608.0,2499000064.0,,,,16122999808.0,,16213999616.0,5373000192.0,,,,5544000000.0,10670000128.0,3083000064.0,3177999872.0,199643004928.0,,2014q1
92071,601998.XSHG,2014-06-30,2014-08-29,2014-06-30,,350611996672.0,,,,,,,57870999552.0,,,,832000000.0,390667010048.0,,67094999040.0,-1103000064.0,,25173999616.0,,3755000064.0,7646000128.0,10179000320.0,287521013760.0,103145996288.0,-1332999936.0,1000000.0,,,,-1331000064.0,360000000.0,1814000000.0,,,,2174000128.0,-3504999936.0,,,,-116000000.0,,-189000000.0,-2372999936.0,,,,-362000000.0,173000000.0,45000000.0,99858997248.0,0.0,302680014848.0,2014q2
92070,601998.XSHG,2014-09-30,2014-10-30,2014-09-30,,-338768986112.0,,,,,,,55793999872.0,,,,531000000.0,-181965996032.0,,13800999936.0,-7937999872.0,,25671000064.0,,4063000064.0,4621000192.0,3111000064.0,-97996996608.0,-83968999424.0,136744001536.0,35000000.0,,,,136781996032.0,7420000256.0,148568997888.0,,,,155989000192.0,-19207000064.0,,18000000.0,,58608001024.0,,60431998976.0,20715999232.0,11790000128.0,,,33144000512.0,27288000512.0,-1806000000.0,-77694001152.0,0.0,-77694001152.0,2014q3
92069,601998.XSHG,2014-12-31,2015-03-21,2014-12-31,,40459001856.0,50049998848.0,,,,,,56193998848.0,,,,5674999808.0,308519993344.0,,57325998080.0,4912000000.0,,25898000384.0,,4894000128.0,6256999936.0,18467999744.0,280473010176.0,28046999552.0,-16656000000.0,37000000.0,,,,-16600000512.0,2910000128.0,8561999872.0,,,,11472000000.0,-28071999488.0,,0.0,,23210999808.0,,23211999232.0,16028999680.0,66000000.0,,,16949000192.0,6263000064.0,-2848999936.0,3388999936.0,0.0,3388999936.0,2014q4
92068,601998.XSHG,2015-03-31,2015-04-25,2015-03-31,,292133994496.0,5000000000.0,,,,,,58092998656.0,,,,863000000.0,401653006336.0,,54336999424.0,,,29296001024.0,,8444000256.0,4826999808.0,24491999232.0,432769990656.0,-31117000704.0,129925996544.0,20000000.0,,,,129947000832.0,1272999936.0,152445992960.0,,,,153718996992.0,-23772000256.0,,,,47012999168.0,,47012999168.0,15857000448.0,,,,16247000064.0,30766000128.0,1403000064.0,-22720000000.0,228375003136.0,205654999040.0,2015q1
92067,601998.XSHG,2015-06-30,2015-08-19,2015-06-30,,153543999488.0,-5000000000.0,,,,,,66298998784.0,811000000.0,,,1880999936.0,253199007744.0,,76372000768.0,3455000064.0,,27128000512.0,,4286000128.0,8184000000.0,21443999744.0,183901995008.0,69296996352.0,206743994368.0,7000000.0,,,,206751006720.0,973000000.0,274591006720.0,,,,275573997568.0,-68822999040.0,,,,45611999232.0,,45611999232.0,37667999744.0,,,,40535998464.0,5075999744.0,70000000.0,5619999744.0,0.0,5619999744.0,2015q2
92066,601998.XSHG,2015-09-30,2015-10-28,2015-09-30,,4640999936.0,,,,,,,59790999552.0,4942000128.0,,,10028999680.0,35325001728.0,,72403001344.0,-1049000000.0,,22883999744.0,,4432999936.0,5599000064.0,155000000.0,33884000256.0,1440999936.0,314487996416.0,19000000.0,,,,314507001856.0,1183000064.0,339977994240.0,,,,341150990336.0,-26644000768.0,,,,84502003712.0,,84502003712.0,50432000000.0,,,,53558001664.0,30944000000.0,3161999872.0,8903000064.0,0.0,8903000064.0,2015q3
92065,601998.XSHG,2015-12-31,2016-03-24,2015-12-31,,253005004800.0,,,,,,,61518000128.0,23597000704.0,,,4410999808.0,357273010176.0,,155840004096.0,-6000000.0,,24657999872.0,,4669000192.0,6189000192.0,315000000.0,417728987136.0,-60456001536.0,-12238000128.0,23000000.0,,,,-12193999872.0,2998000128.0,8096000000.0,,,,11121000448.0,-23314999296.0,,,,133839003648.0,,145726996480.0,49338998784.0,137000000.0,,6771999744.0,58283999232.0,87442997248.0,2513999872.0,6185999872.0,0.0,6185999872.0,2015q4
92064,601998.XSHG,2016-03-31,2016-04-28,2016-03-31,,323328999424.0,44500000768.0,,,,,,64742998016.0,,,,4581000192.0,577099005952.0,,146013995008.0,27197999104.0,,25931999232.0,,8249999872.0,5093000192.0,44928000000.0,523590991872.0,53508001792.0,269236994048.0,5000000.0,,,,269246005248.0,2964000000.0,311939989504.0,,,,314903986176.0,-45658001408.0,,,,140094996480.0,,140094996480.0,90820001792.0,,,,92643000320.0,47452000256.0,-319000000.0,54983000064.0,226363998208.0,281346998272.0,2016q1
95658,601998.XSHG,2016-06-30,2016-08-26,2016-06-30,,20818999296.0,-3900000000.0,,,,,,64445001728.0,,,,2280999936.0,-6620000256.0,,90496000000.0,-8360999936.0,,25021999104.0,,4599000064.0,8963000320.0,5688000000.0,-2744000000.0,-3876000000.0,-10222999552.0,35000000.0,85000000.0,,,-10103000064.0,595000000.0,15301000192.0,,100000000.0,,15996000256.0,-26098999296.0,,,,196879007744.0,,196879007744.0,127530000384.0,82000000.0,,,131621003264.0,65258000384.0,2531000064.0,37814001664.0,0.0,37814001664.0,2016q2
98527,601998.XSHG,2016-09-30,2016-10-28,2016-09-30,,-139698995200.0,950000000.0,,,,,,62976999424.0,8789999616.0,,,4873999872.0,36906999808.0,,93285998592.0,24241000448.0,,22599000064.0,,4853000192.0,5383000064.0,356000000.0,115781001216.0,-78874001408.0,119068999680.0,9000000.0,15000000.0,,,119093002240.0,1516000000.0,162518007808.0,,,,164034002944.0,-44941000704.0,,,,185918996480.0,,185918996480.0,124540002304.0,10373999616.0,,,139547000832.0,46371999744.0,534000000.0,-76909002752.0,,-76909002752.0,2016q3
100094,601998.XSHG,2016-12-31,2017-03-23,2016-12-31,,238783004672.0,105000001536.0,,,,,,67185000448.0,24956999680.0,,,11927000064.0,429913997312.0,,39316000768.0,3755000064.0,,23716999168.0,,6263000064.0,6512999936.0,-2211000064.0,181861007360.0,248053006336.0,167574994944.0,31000000.0,5000000.0,,,167611006976.0,2632999936.0,224731004928.0,,-100000000.0,,227363995648.0,-59753000960.0,,,,81512996864.0,,119792001024.0,164949999616.0,74000000.0,,,168751005696.0,-48959000576.0,3763000064.0,143104000000.0,,143104000000.0,2016q4
102835,601998.XSHG,2017-03-31,2017-04-26,2017-03-31,,92285001728.0,,,,,,,66794000384.0,,,,8417999872.0,339019988992.0,,82850996224.0,,,26510999552.0,,10067000320.0,6936999936.0,23442999296.0,497615011840.0,-158595006464.0,239060992000.0,14000000.0,1000000.0,,,239075999744.0,1783000064.0,227263004672.0,,1400999936.0,,230447005696.0,8629000192.0,,,,209866997760.0,,209866997760.0,131423002624.0,5000000.0,,,133844000768.0,76022996992.0,-871000000.0,-74813997056.0,385356005376.0,310542008320.0,2017q1
107429,601998.XSHG,2017-06-30,2017-08-25,2017-06-30,,-92285001728.0,9550000128.0,,,,,,71939997696.0,,,,4328999936.0,273249992704.0,,154078003200.0,,,28554000384.0,,4345999872.0,8332000256.0,2550000128.0,202169008128.0,71081000960.0,357366988800.0,82000000.0,11000000.0,,,357459984384.0,-212000000.0,417075986432.0,,-1399000064.0,1400000000.0,416864993280.0,-59405000704.0,,,,190809997312.0,,190809997312.0,183911006208.0,,,,189365993472.0,1444000000.0,-1863000064.0,11256999936.0,310542008320.0,321798995968.0,2017q2
109696,601998.XSHG,2017-09-30,2017-10-25,2017-09-30,,,29000000000.0,,,,,,70369000000.0,,,,-10418000000.0,343235000000.0,,89330000000.0,,,24892000000.0,,4048000000.0,5644000000.0,-1920000000.0,260262000000.0,82973000000.0,252031000000.0,42000000.0,38000000.0,,,252111000000.0,2040000000.0,298883000000.0,,1400000000.0,-1400000000.0,300923000000.0,-48812000000.0,,,,228060000000.0,,228060000000.0,247163000000.0,10667000000.0,,,263146000000.0,-35086000000.0,-2016000000.0,-2941000000.0,321799000000.0,318858000000.0,2017q3
116556,601998.XSHG,2017-12-31,2018-03-27,2017-12-31,,,15000000000.0,,,,,,69725000000.0,,,,6958000000.0,60261000000.0,,39285000000.0,9442000000.0,,26080000000.0,,9039000000.0,3319000000.0,1076000000.0,1646000000.0,58615000000.0,158778000000.0,40000000.0,2000000.0,,,158820000000.0,4369000000.0,188370000000.0,,-1402000000.0,,192927000000.0,-34107000000.0,7847000000.0,,,234153000000.0,,242000000000.0,238950000000.0,1474000000.0,,,244936000000.0,-2936000000.0,-2515000000.0,19057000000.0,318858000000.0,337915000000.0,2017q4
126031,601998.XSHG,2018-03-31,2018-04-27,2018-03-31,,78826000000.0,21950000000.0,,,,,,66607000000.0,,,,14205000000.0,422853000000.0,,112580000000.0,,,23937000000.0,,8311000000.0,8070000000.0,32741000000.0,479060000000.0,-56207000000.0,253283000000.0,38000000.0,55000000.0,,,253376000000.0,165000000.0,289049000000.0,,,,289214000000.0,-35838000000.0,,,,282361000000.0,,282361000000.0,198324000000.0,,,,201618000000.0,80743000000.0,-4232000000.0,-15534000000.0,337915000000.0,322381000000.0,2018q1
129757,601998.XSHG,2018-06-30,2018-08-28,2018-06-30,,98475000000.0,6550000000.0,,,,,,73769000000.0,,,,13712000000.0,112069000000.0,,98813000000.0,,,29387000000.0,,4453000000.0,9007000000.0,-2452000000.0,43462000000.0,68607000000.0,76631000000.0,-12000000.0,10000000.0,,,76629000000.0,534000000.0,172323000000.0,,,,173806000000.0,-97177000000.0,,,,285042000000.0,,285042000000.0,254656000000.0,11912000000.0,,,274806000000.0,10236000000.0,5784000000.0,-12550000000.0,322381000000.0,309831000000.0,2018q2
133297,601998.XSHG,2018-09-30,2018-10-26,2018-09-30,,-18956000000.0,53480000000.0,,,,,,77170000000.0,,,,7659000000.0,234119000000.0,,131570000000.0,,,24695000000.0,,4612000000.0,6741000000.0,7290000000.0,69287000000.0,164832000000.0,156521000000.0,120000000.0,77000000.0,,,156718000000.0,1665000000.0,254159000000.0,,,,256714000000.0,-99996000000.0,,,,144154000000.0,,144154000000.0,269990000000.0,7107000000.0,,,277097000000.0,-132943000000.0,4705000000.0,-63402000000.0,309831000000.0,246429000000.0,2018q3
136632,601998.XSHG,2018-12-31,2019-03-27,2018-12-31,,37699000000.0,-38000000000.0,,,,,,75536000000.0,5714000000.0,,,1184000000.0,14013000000.0,,107987000000.0,,,27412000000.0,,6179000000.0,3483000000.0,1703000000.0,88929000000.0,-74916000000.0,909569000000.0,174000000.0,1012000000.0,,,910755000000.0,2390000000.0,819928000000.0,,,,822317000000.0,88438000000.0,,,,210604000000.0,,213947000000.0,92260000000.0,5681000000.0,,,97941000000.0,116006000000.0,52000000.0,129580000000.0,246429000000.0,376009000000.0,2018q4
142391,601998.XSHG,2019-03-31,2019-04-26,2019-03-31,,261416000000.0,,,,,,1095000000.0,82551000000.0,,,,78094000000.0,423156000000.0,,133801000000.0,0.0,,26898000000.0,,8460000000.0,8174000000.0,254257000000.0,431590000000.0,-8434000000.0,440918000000.0,11000000.0,,,136000000.0,441065000000.0,522000000.0,633728000000.0,,,0.0,634250000000.0,-193185000000.0,0.0,,,143950000000.0,0.0,143950000000.0,97391000000.0,3300000000.0,,0.0,100691000000.0,43259000000.0,-3019000000.0,-161379000000.0,376009000000.0,214630000000.0,2019q1
148559,601998.XSHG,2019-06-30,2019-08-28,2019-06-30,,187013000000.0,,,,,,6647000000.0,78239000000.0,,,,-15751000000.0,256148000000.0,,128602000000.0,0.0,,35536000000.0,,5342000000.0,8185000000.0,61502000000.0,239167000000.0,16981000000.0,558026000000.0,169000000.0,,,353000000.0,558548000000.0,671000000.0,554715000000.0,,,0.0,555386000000.0,3162000000.0,0.0,,,120975000000.0,0.0,120975000000.0,112855000000.0,7749000000.0,,1112000000.0,121716000000.0,-741000000.0,3001000000.0,22403000000.0,214630000000.0,237033000000.0,2019q2
152516,601998.XSHG,2019-09-30,2019-10-18,2019-09-30,,53636000000.0,,,,,,12929000000.0,86008000000.0,,,,6783000000.0,159356000000.0,,119212000000.0,30013000000.0,,32457000000.0,,5524000000.0,6181000000.0,-66191000000.0,127196000000.0,32160000000.0,506051000000.0,72000000.0,,,117000000.0,506240000000.0,915000000.0,477623000000.0,,,0.0,478538000000.0,27702000000.0,0.0,,,123292000000.0,0.0,123292000000.0,172448000000.0,20668000000.0,,-1112000000.0,192004000000.0,-68712000000.0,4140000000.0,-4710000000.0,237033000000.0,232323000000.0,2019q3
165467,601998.XSHG,2019-12-31,2020-03-27,2019-12-31,,86018000000.0,,,,,,8608000000.0,78538000000.0,,,,-12437000000.0,160727000000.0,,58410000000.0,40509000000.0,,30941000000.0,,6327000000.0,2840000000.0,-54562000000.0,84465000000.0,76262000000.0,435533000000.0,121000000.0,,,-285000000.0,435768000000.0,1948000000.0,524563000000.0,,,,526511000000.0,-90743000000.0,,,,198053000000.0,39993000000.0,238046000000.0,104098000000.0,-18665000000.0,,25840000000.0,111273000000.0,126773000000.0,-2166000000.0,110126000000.0,232323000000.0,342449000000.0,2019q4
169653,601998.XSHG,2020-03-31,2020-04-24,2020-03-31,,236840000000.0,20000000.0,,,,,,81340000000.0,,,,13328000000.0,331924000000.0,,158208000000.0,2299000000.0,,28381000000.0,,8150000000.0,10038000000.0,197771000000.0,404847000000.0,-72923000000.0,525385000000.0,21000000.0,3000000.0,,,525409000000.0,352000000.0,615867000000.0,,,5000000000.0,621219000000.0,-95810000000.0,,,,127858000000.0,,127858000000.0,69640000000.0,4775000000.0,,605000000.0,75020000000.0,52838000000.0,2483000000.0,-113412000000.0,342449000000.0,229037000000.0,2020q1
190566,601998.XSHG,2020-06-30,2020-08-28,2020-06-30,,206074000000.0,,,,,,,82722000000.0,,,,806000000.0,293861000000.0,,71854000000.0,9231000000.0,,31714000000.0,,8013000000.0,12761000000.0,20512000000.0,154085000000.0,139776000000.0,615906000000.0,400000000.0,22000000.0,,,616328000000.0,739000000.0,641547000000.0,,,,637286000000.0,-20958000000.0,,,,136078000000.0,,136078000000.0,205223000000.0,7158000000.0,,1022000000.0,213403000000.0,-77325000000.0,-77000000.0,41416000000.0,229037000000.0,270453000000.0,2020q2
195887,601998.XSHG,2020-09-30,2020-10-30,2020-09-30,,79915000000.0,,,,,,,86875000000.0,,,,52735000000.0,214850000000.0,,165348000000.0,-380000000.0,,33922000000.0,,5737000000.0,4529000000.0,22193000000.0,231349000000.0,-16499000000.0,558667000000.0,56000000.0,96000000.0,,,558819000000.0,903000000.0,628933000000.0,,,,629836000000.0,-71017000000.0,,,,299743000000.0,,299743000000.0,155854000000.0,17058000000.0,,553000000.0,173465000000.0,126278000000.0,-4915000000.0,33847000000.0,270453000000.0,304300000000.0,2020q3
