id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
132653,601998.XSHG,2018-09-30,2018-10-26,2018-09-30,0.2264,11049000000.0,13546000000.0,2613000000.0,2.65,2.65,0.19,28.01,,66.41,33.59,28.01,,27.7,,80.55,19.25,99.74,,408.69,1216.83,4.14,-2.61,4.14,-2.61,1.87,-18.71,5.27,-17.82,3.27,-18.27,2018q3
237873,601998.XSHG,2018-12-31,2019-03-27,2018-12-31,0.1576,7752000000.0,8574000000.0,2810000000.0,1.79,1.8,0.13,18.18,,80.28,19.72,18.18,,40.52,,69.35,33.81,100.49,,-172.34,-873.76,5.0,7.78,5.0,7.78,6.8,-36.7,-0.99,-30.03,-1.46,-30.37,2018q4
245147,601998.XSHG,2019-03-31,2019-04-26,2019-03-31,0.2701,13257000000.0,15894000000.0,3918000000.0,2.97,2.98,0.22,28.27,,66.48,33.52,28.27,,25.24,,75.44,24.68,100.31,,-17.79,-53.06,19.61,9.06,19.61,9.06,0.95,85.37,7.83,69.56,8.63,71.32,2019q1
254865,601998.XSHG,2019-06-30,2019-08-28,2019-06-30,0.3084,15033000000.0,18533000000.0,3815000000.0,3.32,3.3,0.24,33.75,,59.48,40.52,33.75,,25.51,,79.27,20.55,99.62,,37.13,91.63,10.45,-3.52,10.45,-3.52,11.22,16.6,12.29,15.17,11.33,14.19,2019q2
259979,601998.XSHG,2019-09-30,2019-10-18,2019-09-30,0.2543,12431000000.0,14855000000.0,4418000000.0,2.68,2.68,0.2,25.81,,69.83,30.17,25.81,,26.0,,70.31,29.76,99.89,,65.32,216.49,22.08,7.65,22.08,7.65,9.66,-19.85,12.48,-17.67,12.34,-17.53,2019q3
283862,601998.XSHG,2019-12-31,2020-03-27,2019-12-31,0.1484,7225000000.0,7229000000.0,1792000000.0,1.47,1.46,0.11,16.48,,84.01,15.99,16.48,,34.36,,74.91,24.69,99.48,,168.73,1054.95,3.97,-8.21,3.97,-8.21,-15.69,-51.34,-5.74,-41.37,-5.85,-41.64,2019q4
289428,601998.XSHG,2020-03-31,2020-04-24,2020-03-31,0.2954,14411000000.0,16999000000.0,7110000000.0,2.74,2.73,0.21,28.26,,67.0,33.0,28.26,,22.11,,57.99,41.69,99.71,,-141.57,-428.98,8.65,13.97,8.65,13.97,6.95,135.15,8.63,95.42,9.36,98.99,2020q1
328566,601998.XSHG,2020-06-30,2020-08-28,2020-06-30,0.2266,11149000000.0,13752000000.0,4622000000.0,2.08,2.09,0.16,22.58,,72.77,27.23,22.58,,22.05,,66.68,33.76,100.55,,276.76,1016.4,10.42,-1.95,10.42,-1.95,-25.8,-19.1,-26.11,-21.66,-26.53,-23.28,2020q2
338736,601998.XSHG,2020-09-30,2020-10-30,2020-09-30,0.2325,11322000000.0,13373000000.0,1758000000.0,2.14,2.13,0.16,24.17,,71.64,28.36,24.17,,25.11,,86.63,13.11,99.52,,-34.98,-123.38,-4.22,-6.62,-4.22,-6.62,-9.98,-2.76,-10.29,-0.05,-8.58,2.61,2020q3
369309,601998.XSHG,2020-12-31,2021-03-26,2020-12-31,0.2465,11936000000.0,13692000000.0,1500000000.0,2.24,2.21,0.16,26.71,,69.95,30.05,26.71,,38.49,,88.97,10.95,98.96,,233.79,777.89,0.8,-3.4,0.8,-3.4,89.4,2.39,63.34,6.75,66.07,6.02,2020q4
379076,601998.XSHG,2021-03-31,2021-04-30,2021-03-31,0.3196,15590000000.0,18570000000.0,5004000000.0,2.83,2.82,0.21,30.5,,64.23,35.77,30.5,,23.66,,72.88,26.88,99.67,,-59.95,-167.58,0.79,13.95,0.79,13.95,9.24,35.63,8.74,30.1,8.22,29.67,2021q1
402366,601998.XSHG,2021-06-30,2021-08-26,2021-06-30,0.2736,13375000000.0,16335000000.0,6833000000.0,2.31,2.3,0.17,25.43,,69.57,30.43,25.43,,22.25,,58.26,41.89,99.89,,-292.8,-962.15,6.28,3.4,6.28,3.4,18.78,-12.04,19.67,-13.79,20.76,-14.39,2021q2
415646,601998.XSHG,2021-09-30,2021-10-29,2021-09-30,0.26,12676000000.0,14821000000.0,4554000000.0,2.1,2.09,0.16,25.96,,70.12,29.88,25.96,,26.68,,69.21,30.7,99.61,,334.05,1118.06,5.18,-7.59,5.18,-7.59,10.83,-9.27,12.99,-5.63,11.85,-4.97,2021q3
419952,601998.XSHG,2021-12-31,2022-03-25,2021-12-31,0.2837,13870000000.0,15843000000.0,3886000000.0,2.24,2.24,0.18,28.4,,67.9,32.1,28.4,,45.13,,75.87,24.66,99.89,,-107.0,-333.35,8.35,-0.5,8.35,-0.5,15.71,6.9,15.19,8.83,15.11,9.12,2021q4
428585,601998.XSHG,2022-03-31,2022-04-30,2022-03-31,0.3546,17310000000.0,21087000000.0,7384000000.0,2.74,2.73,0.22,32.46,,60.97,39.03,32.46,,24.6,,64.86,34.95,99.77,,55.07,141.12,4.08,9.46,4.08,9.46,13.55,33.1,10.78,25.12,10.93,24.95,2022q1
1196526,601998.XSHG,2022-06-30,2022-08-26,2022-06-30,0.3101,15164000000.0,17585000000.0,8194000000.0,2.37,2.37,0.19,28.32,,67.65,32.35,28.32,,23.82,,53.41,46.6,99.93,,11.89,36.75,1.28,0.62,1.28,0.62,7.65,-16.61,12.82,-12.21,13.32,-12.54,2022q2
1350301,601998.XSHG,2022-09-30,2022-10-28,2022-09-30,0.2979,14556000000.0,17493000000.0,5992000000.0,2.25,2.24,0.18,28.44,,66.38,33.62,28.44,,28.39,,65.64,34.2,99.84,,-60.21,-179.09,4.89,-4.29,4.89,-4.29,18.03,-0.52,14.88,-3.9,14.57,-3.92,2022q3
1805628,601998.XSHG,2022-12-31,2023-03-24,2022-12-31,0.3065,14820000000.0,17153000000.0,1631000000.0,2.27,2.24,0.18,29.86,,66.34,33.66,29.86,,46.17,,90.33,9.49,98.8,,373.14,1108.7,3.26,-2.05,3.26,-2.05,8.27,-1.94,8.57,2.85,8.03,2.89,2022q4
2041101,601998.XSHG,2023-03-31,2023-04-29,2023-03-31,0.3912,19027000000.0,22470000000.0,5990000000.0,2.83,2.82,0.22,37.86,,56.25,43.75,37.86,,27.56,,73.21,26.61,99.39,,-24.79,-56.67,-4.94,0.78,-4.94,0.78,6.56,31.0,10.87,27.78,10.34,27.63,2023q1
2627756,601998.XSHG,2023-06-30,2023-08-25,2023-06-30,0.3456,16877000000.0,19864000000.0,7572000000.0,2.46,2.45,0.2,31.49,,63.76,36.24,31.49,,25.36,,61.91,38.13,99.73,,-201.21,-555.2,0.82,6.71,0.82,6.71,12.96,-11.6,12.11,-11.23,11.53,-11.6,2023q2
2999167,601998.XSHG,2023-09-30,2023-10-27,2023-09-30,0.3138,15217000000.0,16627000000.0,6067000000.0,2.21,2.18,0.18,31.08,,66.78,33.22,31.08,,29.92,,62.95,36.16,99.03,,236.86,713.04,-3.8,-8.68,-3.8,-8.68,-4.95,-16.3,5.12,-9.89,5.4,-9.2,2023q3
3009936,601998.XSHG,2023-12-31,2024-03-22,2023-12-31,0.3182,15403000000.0,15934000000.0,9347000000.0,2.19,2.17,0.18,31.81,,67.92,32.08,31.81,,47.47,,41.84,59.37,98.84,,7.13,22.24,-2.55,-0.77,-2.55,-0.77,-7.11,-4.17,3.82,1.58,3.89,1.41,2023q4
3026455,601998.XSHG,2024-03-31,2024-04-30,2024-03-31,0.3919,19104000000.0,21882000000.0,10291000000.0,2.59,2.57,0.21,36.06,,59.3,40.7,36.06,,26.99,,52.89,46.96,99.55,,-619.56,-1522.43,4.69,8.26,4.69,8.26,-2.62,37.33,-0.28,22.73,0.25,23.15,2024q1
3133124,601998.XSHG,2024-06-30,2024-08-29,2024-06-30,0.3049,14499000000.0,21804000000.0,9403000000.0,2.08,1.85,0.18,29.83,,60.54,39.46,29.83,,27.66,,56.79,43.06,88.96,,-15.87,-40.22,0.8,2.75,0.8,2.75,9.77,-0.36,-4.53,-15.01,-3.69,-15.07,2024q2
3148302,601998.XSHG,2024-09-30,2024-10-31,2024-09-30,0.3056,17968000000.0,18798000000.0,7665000000.0,2.03,2.23,0.18,31.32,,64.66,35.34,31.32,,31.79,,59.36,40.87,109.99,,224.68,635.77,6.27,-3.72,6.27,-3.72,13.06,-13.79,7.1,1.09,6.31,0.23,2024q3
3167569,601998.XSHG,2024-12-31,2025-03-27,2024-12-31,0.3096,16491000000.0,18445000000.0,7214000000.0,2.09,2.06,0.18,32.93,,64.14,35.86,32.93,,44.15,,61.18,39.3,98.45,,80.42,224.26,3.56,-3.3,3.56,-3.3,15.76,-1.88,7.2,1.66,7.49,2.53,2024q4
3186267,601998.XSHG,2025-03-31,2025-04-30,2025-03-31,0.3506,19336000000.0,22805000000.0,7267000000.0,2.44,2.42,0.2,38.21,,55.95,44.05,38.21,,27.1,,68.02,31.81,99.11,,73.39,166.6,-3.72,0.65,-3.72,0.65,4.22,23.64,2.02,16.8,1.66,16.47,2025q1
3197425,601998.XSHG,2025-06-30,2025-08-28,2025-06-30,0.305,16999000000.0,23795000000.0,9585000000.0,2.09,2.1,0.18,32.03,,55.93,44.07,32.03,,26.73,,59.76,40.31,100.18,,-17.3,-39.26,-2.28,4.29,-2.28,4.29,9.13,4.34,4.92,-12.6,4.11,-13.02,2025q2
3213011,601998.XSHG,2025-09-30,2025-10-31,2025-09-30,0.3039,16621000000.0,18819000000.0,4518000000.0,2.07,2.03,0.17,33.82,,62.98,37.02,33.82,,32.05,,75.87,23.97,98.27,,357.59,965.97,-4.43,-5.85,-4.43,-5.85,0.11,-20.91,3.2,-0.57,3.53,-0.33,2025q3
3236137,601998.XSHG,2025-12-31,2026-03-21,2025-12-31,0.3096,16863000000.0,18255000000.0,9978000000.0,2.09,2.04,0.17,30.82,,67.33,32.67,30.82,,40.1,,44.57,53.73,97.89,,416.35,1274.42,8.63,9.92,8.63,9.92,-1.03,-3.0,1.69,0.17,2.85,1.86,2025q4
3261402,601998.XSHG,2026-03-31,2026-04-30,2026-03-31,0.3612,20017000000.0,23556000000.0,8135000000.0,2.4,2.39,0.2,37.49,,56.9,43.1,37.49,,25.44,,65.5,34.55,99.6,,344.35,798.88,5.56,-2.2,5.56,-2.2,3.29,29.04,3.57,18.96,3.02,16.67,2026q1
