code,statement_family,report_period_end,quarter_key,year_key,pub_date,standard_field_name,standard_value,source_table,source_field,period_basis,transformation_rule,missing_reason
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,operating_revenue,2568969000.0,finance_income_statement_current_only.csv,operating_revenue,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,interest_income,4179547000.0,finance_income_statement_current_only.csv,interest_income,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,interest_expense,2114875000.0,finance_income_statement_current_only.csv,interest_expense,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,commission_income,196459000.0,finance_income_statement_current_only.csv,commission_income,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,commission_expense,24570000.0,finance_income_statement_current_only.csv,commission_expense,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,asset_impairment_loss,,finance_income_statement_current_only.csv,asset_impairment_loss,,identity_q1_or_ytd_diff,missing_prior_cumulative_report
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,credit_impairment_loss,1209626000.0,finance_income_statement_current_only.csv,credit_impairment_loss,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,investment_income,254106000.0,finance_income_statement_current_only.csv,investment_income,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,operating_profit,638029000.0,finance_income_statement_current_only.csv,operating_profit,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,total_profit,639801000.0,finance_income_statement_current_only.csv,total_profit,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,income_tax_expense,-4720000.0,finance_income_statement_current_only.csv,income_tax_expense,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,net_profit,644521000.0,finance_income_statement_current_only.csv,net_profit,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,np_parent_company_owners,634819000.0,finance_income_statement_current_only.csv,np_parent_company_owners,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-09-30,2021q3,,2021-10-30,minority_profit,9702000.0,finance_income_statement_current_only.csv,minority_profit,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,operating_revenue,2996021000.0,finance_income_statement_current_only.csv,operating_revenue,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,interest_income,4215400000.0,finance_income_statement_current_only.csv,interest_income,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,interest_expense,2270507000.0,finance_income_statement_current_only.csv,interest_expense,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,commission_income,297748000.0,finance_income_statement_current_only.csv,commission_income,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,commission_expense,34239000.0,finance_income_statement_current_only.csv,commission_expense,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,asset_impairment_loss,20282000.0,finance_income_statement_current_only.csv,asset_impairment_loss,converted_from_ytd,identity_q1_or_ytd_diff,
601665.XSHG,income,2021-12-31,2021q4,,2022-04-29,credit_impairment_loss,1166871000.0,finance_income_statement_current_only.csv,credit_impairment_loss,converted_from_ytd,identity_q1_or_ytd_diff,
