id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
3170162,601187.XSHG,2020-09-30,2020-10-26,2020-09-30,,304056902.58,287141972.66,-79513688.9,1.91,1.91,0.12,30.45,,72.06,27.94,30.45,,39.73,,128.42,-27.85,100.17,,-1663.13,-5952.09,,,,,,,,,,,2020q3
374880,601187.XSHG,2020-12-31,2021-04-27,2020-12-31,0.2154,526048461.16,628647698.79,-58030593.7,3.23,2.99,0.21,31.67,,65.4,34.6,31.67,,27.2,,110.03,-9.3,92.55,,347.24,1003.67,,76.82,,76.82,,118.93,,83.87,,87.25,2020q4
374550,601187.XSHG,2021-03-31,2021-04-27,2021-03-31,0.2039,525005000.0,529299000.0,32980000.0,2.64,2.58,0.19,46.9,,50.07,49.93,46.9,,32.38,,91.18,5.68,97.55,,-1753.82,-3831.92,-16.68,-36.35,-16.68,-36.35,11.09,-8.15,5.0,-5.74,5.37,-5.31,2021q1
404034,601187.XSHG,2021-06-30,2021-08-28,2021-06-30,0.2017,541786000.0,511322129.34,54185082.69,2.48,2.53,0.18,43.22,,54.04,45.96,43.22,,31.31,,88.22,9.35,101.78,,-40.22,-99.06,-4.82,8.89,-4.82,8.89,43.31,0.24,20.64,0.36,21.01,-1.1,2021q2
412493,601187.XSHG,2021-09-30,2021-10-26,2021-09-30,0.1676,448726000.0,276495870.66,198642917.31,2.03,2.06,0.14,31.39,,65.44,34.56,31.39,,38.1,,56.55,40.63,101.48,,55.57,289.42,40.13,14.35,40.13,14.35,73.31,-14.02,44.44,-16.96,45.68,-16.93,2021q3
420410,601187.XSHG,2021-12-31,2022-03-30,2021-12-31,0.2485,611083797.81,714631526.94,149327746.55,2.93,2.73,0.21,46.19,,51.05,48.95,46.19,,35.56,,79.3,20.95,93.17,,-134.85,-275.46,-19.66,1.37,-19.66,1.37,13.68,43.6,17.19,49.19,15.4,48.33,2021q4
426402,601187.XSHG,2022-03-31,2022-04-28,2022-03-31,0.2376,625482000.0,690201000.0,115701000.0,2.73,2.72,0.19,47.03,,49.51,50.49,47.03,,34.19,,83.3,16.78,99.74,,679.39,1345.71,18.22,-6.35,18.22,-6.35,19.53,-3.42,18.54,-4.65,16.52,-4.39,2022q1
1202926,601187.XSHG,2022-06-30,2022-08-27,2022-06-30,0.2293,605481000.0,614051904.4,186095657.86,2.61,2.61,0.18,41.6,,58.72,41.28,41.6,,32.38,,69.83,30.37,100.05,,550.6,1333.93,18.13,8.82,18.13,8.82,6.09,-11.03,13.69,-3.75,13.69,-3.5,2022q2
1335307,601187.XSHG,2022-09-30,2022-10-26,2022-09-30,0.2152,564424000.0,537670095.6,265501342.14,2.42,2.4,0.16,36.55,,66.29,33.71,36.55,,34.37,,50.47,49.23,99.4,,-196.2,-582.02,10.76,7.22,10.76,7.22,8.04,-12.44,28.98,-5.79,28.41,-6.17,2022q3
2014640,601187.XSHG,2022-12-31,2023-04-28,2022-12-31,0.2675,700825000.0,628434555.67,-92072842.16,2.94,2.92,0.2,50.3,,56.52,43.48,50.3,,36.27,,113.85,-14.55,99.27,,826.52,1900.9,-0.99,-9.38,-0.99,-9.38,-12.06,16.88,7.82,24.72,7.63,24.32,2022q4
2014040,601187.XSHG,2023-03-31,2023-04-28,2023-03-31,0.2732,721230000.0,834285000.0,91176000.0,2.93,2.93,0.2,51.66,,41.89,58.11,51.66,,37.31,,89.13,10.94,100.02,,-1435.04,-2469.63,5.02,-0.66,5.02,-0.66,20.88,32.76,15.35,2.01,14.98,2.14,2023q1
2668303,601187.XSHG,2023-06-30,2023-08-29,2023-06-30,0.268,700993000.0,815188352.43,243791246.28,2.82,2.79,0.2,48.19,,46.43,53.57,48.19,,35.89,,70.23,29.97,99.1,,-448.68,-837.58,2.29,5.99,2.29,5.99,32.76,-2.29,18.52,-1.11,16.89,-1.9,2023q2
3002419,601187.XSHG,2023-09-30,2023-10-31,2023-09-30,0.2406,630570000.0,679036647.57,105328753.72,2.34,2.32,0.18,49.93,,49.17,50.83,49.93,,41.89,,84.3,15.48,99.3,,519.76,1022.48,-16.25,-12.22,-16.25,-12.22,26.29,-16.7,14.4,-9.06,11.83,-10.23,2023q3
3024648,601187.XSHG,2023-12-31,2024-04-30,2023-12-31,0.2275,589781000.0,317296017.04,134610385.73,2.03,2.0,0.16,46.62,,75.77,24.23,46.62,,44.26,,58.21,42.89,98.23,,1230.8,5079.18,-9.41,-1.98,-9.41,-1.98,-49.51,-53.27,-16.03,-8.46,-14.95,-5.46,2023q4
