id,company_id,company_name,code,a_code,b_code,h_code,pub_date,start_date,end_date,report_date,report_type,source_id,source,operating_revenue,interest_net_revenue,interest_income,interest_expense,commission_net_income,commission_income,commission_expense,agent_security_income,sell_security_income,manage_income,premiums_earned,assurance_income,premiums_income,premiums_expense,prepare_money,investment_income,invest_income_associates,fair_value_variable_income,exchange_income,other_income,operation_expense,refunded_premiums,compensate_loss,compensation_back,insurance_reserve,insurance_reserve_back,policy_dividend_payout,reinsurance_cost,operating_tax_surcharges,commission_expense2,operation_manage_fee,separate_fee,asset_impairment_loss,other_cost,operating_profit,subsidy_income,non_operating_revenue,non_operating_expense,other_items_influenced_profit,total_profit,income_tax_expense,other_influence_net_profit,net_profit,np_parent_company_owners,minority_profit,eps,basic_eps,diluted_eps,other_composite_income,total_composite_income,ci_parent_company_owners,ci_minority_owners,other_earnings,asset_deal_income,sust_operate_net_profit,discon_operate_net_profit,credit_impairment_loss
7854,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2020-03-30,2019-01-01,2019-12-31,2019-12-31,0,321003,定期报告,46363909000.0,33874066000.0,79488355000.0,45614289000.0,4578982000.0,5078857000.0,499875000.0,,,,,,,,,8102124000.0,,-724997000.0,206196000.0,,31712028000.0,,,,,,,,597822000.0,,12167675000.0,,,44315000.0,14651881000.0,,83200000.0,54668000.0,,14680413000.0,1537430000.0,,13142983000.0,12924764000.0,218219000.0,,0.64,0.64,878612000.0,14021595000.0,13803376000.0,218219000.0,327460000.0,78000.0,13142983000.0,,18902216000.0
7932,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2020-04-25,2020-01-01,2020-03-31,2020-03-31,0,321003,定期报告,13463503000.0,9138811000.0,20701281000.0,11562470000.0,1447623000.0,1562939000.0,115316000.0,,,,,,,,,3255224000.0,,-403622000.0,-88909000.0,0.0,7836570000.0,,,,,,,,145323000.0,,3468055000.0,,,15270000.0,5626933000.0,,14977000.0,17185000.0,,5624725000.0,1015938000.0,,4608787000.0,4527717000.0,81070000.0,,,,1144940000.0,5753727000.0,5672657000.0,81070000.0,114341000.0,,,,4207922000.0
8398,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2020-08-29,2020-01-01,2020-06-30,2020-06-30,0,321003,定期报告,25144000000.0,17963000000.0,41418000000.0,23455000000.0,2963000000.0,3214000000.0,251000000.0,,,,,,,,,5255000000.0,18000000.0,-1390000000.0,155000000.0,165000000.0,17239000000.0,,,,,,,,306000000.0,,5869000000.0,,,31000000.0,7905000000.0,,37000000.0,37000000.0,,7905000000.0,993000000.0,,6912000000.0,6775000000.0,137000000.0,,0.27,0.27,18000000.0,6930000000.0,6793000000.0,137000000.0,34000000.0,-1000000.0,6912000000.0,,11033000000.0
8555,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2020-10-30,2020-01-01,2020-09-30,2020-09-30,0,321003,定期报告,35239000000.0,26979000000.0,63258000000.0,36279000000.0,3990000000.0,4376000000.0,386000000.0,,,,,,,,,6205000000.0,,-2133000000.0,-69000000.0,224000000.0,23238000000.0,,,,,,,,448000000.0,,9578000000.0,,,46000000.0,12001000000.0,,49000000.0,161000000.0,,11889000000.0,1539000000.0,,10350000000.0,10144000000.0,206000000.0,,0.43,0.43,-1946000000.0,8404000000.0,8198000000.0,206000000.0,46000000.0,-3000000.0,10350000000.0,,13166000000.0
9044,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2021-03-31,2020-01-01,2020-12-31,2020-12-31,0,321003,定期报告,47703000000.0,37095000000.0,86224000000.0,49129000000.0,4250000000.0,4775000000.0,525000000.0,,,,,,,,,7023000000.0,,-1882000000.0,778000000.0,292000000.0,33232000000.0,,,,,,,,620000000.0,,12385000000.0,,,61000000.0,14471000000.0,,68000000.0,176000000.0,,14363000000.0,1804000000.0,,12559000000.0,12309000000.0,250000000.0,,0.53,0.53,-2007000000.0,10552000000.0,10302000000.0,250000000.0,156000000.0,-9000000.0,12559000000.0,,20166000000.0
13189,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2021-04-30,2021-01-01,2021-03-31,2021-03-31,0,321003,定期报告,13002000000.0,10068000000.0,22307000000.0,12239000000.0,1032000000.0,1180000000.0,148000000.0,,,,,,,,,420000000.0,,1079000000.0,317000000.0,59000000.0,7197000000.0,,,,,,,,151000000.0,,3258000000.0,,,15000000.0,5805000000.0,,22000000.0,6000000.0,,5821000000.0,1164000000.0,,4657000000.0,4576000000.0,81000000.0,,0.17,0.17,-29000000.0,4628000000.0,4547000000.0,81000000.0,27000000.0,,4657000000.0,,3773000000.0
13479,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2021-08-31,2021-01-01,2021-06-30,2021-06-30,0,321003,定期报告,25903000000.0,20378000000.0,45151000000.0,24773000000.0,1997000000.0,2309000000.0,312000000.0,,,,,,,,,2019000000.0,,610000000.0,743000000.0,118000000.0,17787000000.0,,,,,,,,423000000.0,,6500000000.0,,,30000000.0,8116000000.0,,45000000.0,10000000.0,,8151000000.0,1163000000.0,,6988000000.0,6851000000.0,137000000.0,,0.28,0.28,-57000000.0,6931000000.0,6794000000.0,137000000.0,39000000.0,-1000000.0,6988000000.0,,10834000000.0
13592,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2021-10-29,2021-01-01,2021-09-30,2021-09-30,0,321003,定期报告,40416000000.0,30978000000.0,68444000000.0,37466000000.0,2998000000.0,3502000000.0,504000000.0,,,,,,,,,3135000000.0,,1977000000.0,1023000000.0,184000000.0,27834000000.0,,,,,,,,635000000.0,,10161000000.0,,,47000000.0,12582000000.0,,67000000.0,36000000.0,,12613000000.0,1803000000.0,,10810000000.0,10578000000.0,232000000.0,,0.46,0.46,341000000.0,11151000000.0,10919000000.0,232000000.0,122000000.0,-1000000.0,10810000000.0,,16991000000.0
13810,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2022-03-30,2021-01-01,2021-12-31,2021-12-31,0,321003,定期报告,54471000000.0,41952000000.0,92757000000.0,50805000000.0,4050000000.0,4705000000.0,655000000.0,,,,,,,,,4187000000.0,,2412000000.0,1412000000.0,254000000.0,39539000000.0,,,,,,,,853000000.0,,13784000000.0,,,71000000.0,14932000000.0,,113000000.0,64000000.0,,14981000000.0,2065000000.0,,12916000000.0,12648000000.0,268000000.0,,0.55,0.55,296000000.0,13212000000.0,12944000000.0,268000000.0,206000000.0,-2000000.0,12916000000.0,,24831000000.0
13893,300007207,浙商银行股份有限公司,601916.XSHG,601916,,02016,2022-04-26,2022-01-01,2022-03-31,2022-03-31,0,321003,定期报告,15391000000.0,11498000000.0,24484000000.0,12986000000.0,1374000000.0,1545000000.0,171000000.0,,,,,,,,,2489000000.0,,-1182000000.0,1126000000.0,77000000.0,9282000000.0,,,,,,,,159000000.0,,3642000000.0,,,26000000.0,6109000000.0,,22000000.0,7000000.0,,6124000000.0,902000000.0,,5222000000.0,5118000000.0,104000000.0,,0.2,0.2,-189000000.0,5033000000.0,4929000000.0,104000000.0,9000000.0,,5222000000.0,,5455000000.0
