id,code,statDate,pubDate,statDate.1,goods_sale_and_service_render_cash,net_deposit_increase,net_borrowing_from_central_bank,net_borrowing_from_finance_co,net_original_insurance_cash,net_cash_received_from_reinsurance_business,net_insurer_deposit_investment,net_deal_trading_assets,interest_and_commission_cashin,net_increase_in_placements,net_buyback,tax_levy_refund,other_cashin_related_operate,subtotal_operate_cash_inflow,goods_and_services_cash_paid,net_loan_and_advance_increase,net_deposit_in_cb_and_ib,original_compensation_paid,handling_charges_and_commission,policy_dividend_cash_paid,staff_behalf_paid,tax_payments,other_operate_cash_paid,subtotal_operate_cash_outflow,net_operate_cash_flow,invest_withdrawal_cash,invest_proceeds,fix_intan_other_asset_dispo_cash,net_cash_deal_subcompany,other_cash_from_invest_act,subtotal_invest_cash_inflow,fix_intan_other_asset_acqui_cash,invest_cash_paid,impawned_loan_net_increase,net_cash_from_sub_company,other_cash_to_invest_act,subtotal_invest_cash_outflow,net_invest_cash_flow,cash_from_invest,cash_from_mino_s_invest_sub,cash_from_borrowing,cash_from_bonds_issue,other_finance_act_cash,subtotal_finance_cash_inflow,borrowing_repayment,dividend_interest_payment,proceeds_from_sub_to_mino_s,other_finance_act_payment,subtotal_finance_cash_outflow,net_finance_cash_flow,exchange_rate_change_effect,cash_equivalent_increase,cash_equivalents_at_beginning,cash_and_equivalents_at_end,requested_period
231999,601825.XSHG,2021-09-30,2021-10-30,2021-09-30,,5773643000.0,4560432000.0,,,,,,8898950000.0,,,,2039501000.0,35850701000.0,,16337345000.0,,,4042662000.0,,1009164000.0,674206000.0,397778000.0,33936196000.0,1914505000.0,17741436000.0,2644172000.0,14513000.0,,,20400121000.0,147799000.0,19907159000.0,,,,20054958000.0,345163000.0,,,,,,33804889000.0,28979007000.0,508086000.0,,,29561820000.0,4243069000.0,45264000.0,6548001000.0,26160719000.0,32708720000.0,2021q3
241543,601825.XSHG,2021-12-31,2022-04-30,2021-12-31,,33343187000.0,370538000.0,,,,,,10845639000.0,,,,-22133833000.0,22425531000.0,,20117273000.0,,,4718432000.0,,1295197000.0,2690532000.0,8026997000.0,36848431000.0,-14422900000.0,23195616000.0,2614436000.0,17418000.0,,,25827470000.0,297372000.0,28816884000.0,,,,29114256000.0,-3286786000.0,15086000.0,,,,88211932000.0,88227018000.0,66348615000.0,3133464000.0,,84187000.0,69566266000.0,18660752000.0,45287000.0,996353000.0,32708720000.0,33705073000.0,2021q4
241922,601825.XSHG,2022-03-31,2022-04-30,2022-03-31,,29474028000.0,2554081000.0,,,,,,9183721000.0,2501584000.0,,,38831342000.0,82544756000.0,,14132105000.0,1642268000.0,,7233905000.0,,1651842000.0,315315000.0,13241856000.0,38217291000.0,44327465000.0,22033130000.0,2436860000.0,8678000.0,,,24478668000.0,130078000.0,41299662000.0,,,,41429740000.0,-16951072000.0,,,,7000000000.0,,7000000000.0,4000000000.0,520183000.0,,20967928000.0,25488111000.0,-18488111000.0,-3735000.0,8884547000.0,33705072000.0,42589619000.0,2022q1
243200,601825.XSHG,2022-06-30,2022-08-19,2022-06-30,,4651833000.0,-1211690000.0,,,,,,9410159000.0,,,,16764633000.0,27113351000.0,,8068211000.0,,,4217695000.0,,736542000.0,2402772000.0,4899681000.0,18682633000.0,8430718000.0,26153891000.0,3998856000.0,1811000.0,,,30154558000.0,56699000.0,37407639000.0,,,,37464338000.0,-7309780000.0,,,,52339345000.0,,52339345000.0,45280000000.0,3525871000.0,,-20867964000.0,27937907000.0,24401438000.0,-553547000.0,24968829000.0,42589620000.0,67558449000.0,2022q2
251699,601825.XSHG,2022-09-30,2022-10-29,2022-09-30,,17217921000.0,-39354000.0,,,,,,9956242000.0,,,,-6402596000.0,20732213000.0,,14849287000.0,,,4422816000.0,,1244630000.0,1053632000.0,-6757466000.0,14812899000.0,5919314000.0,22792132000.0,1158112000.0,17321000.0,,,23967565000.0,184045000.0,44372379000.0,,,,44556424000.0,-20588859000.0,,,,-49339345000.0,,22735021000.0,23390000000.0,516364000.0,,88791000.0,23995155000.0,-1260134000.0,1160413000.0,-14769266000.0,67558448000.0,52789182000.0,2022q3
259926,601825.XSHG,2022-12-31,2023-04-28,2022-12-31,,59839129000.0,,,,,,,9518670000.0,,,,-3886998000.0,94219284000.0,,18923252000.0,,,4299987000.0,,1329467000.0,1466822000.0,1846410000.0,27865938000.0,66353346000.0,19999885000.0,1092227000.0,1052000.0,,,21093164000.0,331121000.0,76673544000.0,,,,77004665000.0,-55911501000.0,,,,90245004000.0,,18170638000.0,25709137000.0,658285000.0,,66265000.0,26433687000.0,-8263049000.0,-148579000.0,2030217000.0,52789183000.0,54819400000.0,2022q4
260229,601825.XSHG,2023-03-31,2023-04-28,2023-03-31,,15919731000.0,,,,,,,10065809000.0,2526382000.0,,,12322356000.0,40834278000.0,,11712815000.0,1258312000.0,,5964259000.0,,1869941000.0,720085000.0,20909093000.0,42434505000.0,-1600227000.0,11155697000.0,2530991000.0,87723000.0,,,13774411000.0,121488000.0,38598674000.0,,,,38720162000.0,-24945751000.0,,,,,7301484000.0,7301484000.0,,658045000.0,,101046000.0,759091000.0,6542393000.0,-167330000.0,-20170915000.0,54819400000.0,34648485000.0,2023q1
263612,601825.XSHG,2023-06-30,2023-08-24,2023-06-30,,20931805000.0,,,,,,,9187831000.0,4473635000.0,,,14376692000.0,48969963000.0,,14108622000.0,329138000.0,,4349524000.0,,988977000.0,2324486000.0,4017382000.0,26118129000.0,22851834000.0,17754691000.0,2920415000.0,-20324000.0,,,20654782000.0,239764000.0,38884434000.0,,,,39869399000.0,-19214617000.0,,,,,,51933733000.0,,3853656000.0,,50164000.0,58233628000.0,-6299895000.0,326205000.0,-2336473000.0,34648485000.0,32312012000.0,2023q2
270860,601825.XSHG,2023-09-30,2023-10-28,2023-09-30,,-12326690000.0,,,,,,,10613129000.0,1000133000.0,,,6687787000.0,12202187000.0,,6561875000.0,,,4113556000.0,,1147599000.0,1192904000.0,-2012001000.0,9416483000.0,2785704000.0,30955527000.0,3641234000.0,70782000.0,,,34667543000.0,208381000.0,45439855000.0,,,0.0,45648236000.0,-10980693000.0,,,,39320045000.0,,39320045000.0,31245725000.0,662907000.0,,67918000.0,31976550000.0,7343495000.0,-178262000.0,-1029756000.0,32312012000.0,31282256000.0,2023q3
277900,601825.XSHG,2023-12-31,2024-04-26,2023-12-31,,44638783000.0,6802474000.0,,,,,,8392632000.0,7461362000.0,,,-32401433000.0,46617486000.0,,8957247000.0,,,4573268000.0,,1403906000.0,1222284000.0,10626825000.0,31488227000.0,15129259000.0,15194787000.0,1484143000.0,480270000.0,,,17159200000.0,1238020000.0,24966759000.0,,,,25459578000.0,-8300378000.0,,,,30990469000.0,,30990469000.0,39141738000.0,673421000.0,,,39864625000.0,-8874156000.0,35527000.0,-2009748000.0,31282256000.0,29272508000.0,2023q4
