id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,requested_period
416839,601825.XSHG,2021-09-30,2021-10-30,2021-09-30,0.2644,2537873000.0,2527257000.0,650223000.0,2.89,2.88,0.24,43.04,,47.5,52.5,43.04,,22.97,,78.72,20.25,99.54,,31.22,75.75,13.2,-0.96,13.2,-0.96,35.5,-5.74,30.28,-5.71,29.25,-5.77,2021q3
428297,601825.XSHG,2021-12-31,2022-04-30,2021-12-31,0.2105,2009819000.0,2553356000.0,562871000.0,2.16,2.14,0.19,35.11,,57.53,42.47,35.11,,29.91,,77.98,22.05,99.0,,-239.9,-564.86,,-1.95,,-1.95,,-20.68,,-20.01,,-20.38,2021q4
428677,601825.XSHG,2022-03-31,2022-04-30,2022-03-31,0.3228,3100576000.0,3924894000.0,613269000.0,3.27,3.26,0.27,50.56,,38.25,61.75,50.56,,26.63,,84.09,15.57,99.6,,697.36,1129.39,9.05,5.73,9.05,5.73,31.68,53.72,28.66,52.23,29.05,53.34,2022q1
1181341,601825.XSHG,2022-06-30,2022-08-19,2022-06-30,0.2835,2725707000.0,3394651000.0,836468000.0,2.83,2.82,0.24,43.61,,47.85,52.15,43.61,,30.07,,75.25,24.6,99.68,,129.51,248.35,5.14,2.41,5.14,2.41,-0.6,-13.51,1.42,-11.68,1.06,-12.16,2022q2
1370856,601825.XSHG,2022-09-30,2022-10-29,2022-09-30,0.3248,3133568000.0,4002909000.0,737560000.0,3.18,3.18,0.27,48.93,,40.0,60.0,48.93,,29.1,,81.79,18.47,100.04,,88.73,147.88,8.8,2.48,8.8,2.48,24.36,17.92,23.68,14.99,22.85,14.55,2022q3
2009993,601825.XSHG,2022-12-31,2023-04-28,2022-12-31,0.2068,1990730000.0,2352169000.0,451234000.0,1.97,1.97,0.17,34.1,,61.38,38.62,34.1,,36.24,,81.28,19.29,99.8,,1089.51,2820.94,1.3,-8.71,1.3,-8.71,-7.88,-41.24,-1.62,-36.37,-1.75,-36.32,2022q4
2013270,601825.XSHG,2023-03-31,2023-04-28,2023-03-31,0.3629,3494580000.0,4444259000.0,818308000.0,3.38,3.37,0.28,52.71,,34.95,65.05,52.71,,26.45,,81.51,18.4,99.84,,-23.42,-36.01,7.49,12.19,7.49,12.19,13.23,88.94,12.06,73.4,12.44,75.48,2023q1
2618120,601825.XSHG,2023-06-30,2023-08-24,2023-06-30,0.3554,2939940000.0,3690112000.0,1034057000.0,3.23,2.77,0.26,50.32,,47.68,52.32,50.32,,31.06,,64.07,24.94,85.78,,323.99,619.27,8.35,3.23,8.35,3.23,8.7,-16.97,25.05,-1.44,25.34,-2.08,2023q2
2999472,601825.XSHG,2023-09-30,2023-10-28,2023-09-30,0.3601,3450591000.0,4284423000.0,744979000.0,3.2,3.18,0.26,54.42,,34.38,65.62,54.42,,27.41,,81.85,17.23,99.35,,42.67,65.02,-2.13,-7.44,-2.13,-7.44,7.03,16.11,8.85,0.1,10.88,1.33,2023q3
3017291,601825.XSHG,2023-12-31,2024-04-26,2023-12-31,0.1805,1638304000.0,1845356000.0,731636000.0,1.57,1.47,0.13,29.73,,69.24,30.76,29.73,,46.87,,56.59,37.18,94.09,,252.19,819.86,-1.49,-8.11,-1.49,-8.11,-21.55,-56.93,-14.12,-49.8,-12.7,-49.86,2023q4
